Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
1986,"POPL","Para-functional programming - Paul Hudak Lauren Smith",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Annotations for distributed programming in logic - Raghu Ramakrishnan Abraham Silberschatz",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Representation independence and data abstraction - John C. Mitchell",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Using dependent types to express modular structure - David B. MacQueen",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Type is not a type - Albert R. Meyer Mark B. Reinhold",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Data flow analysis of applicative programs using minimal function graphs - Neil D. Jones Alan Mycroft",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","A mechanically certified theorem about optimal concurrency of sorting networks - Christian Lengauer Chua-Huang Huang",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Executable specifications with quantifiers in the FASE system - Stan Jefferson Samuel N. Kamin",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Finding the source of type errors - Mitchell Wand",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","A maximum-flow approach to anomaly isolation in unification-based incremental type inference - Gregory F. Johnson Janet A. Walz",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Hierarchical VLSI design systems based on attribute grammars - Larry G. Jones Janos Simon",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Code motion of control structures in high-level languages - Ron Cytron Andy Lowry F. Kenneth Zadeck",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Compilers and staging transformations - Ulrik J&#248;rring William L. Scherlis",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Higher-order strictness analysis in untyped lambda calculus - Paul Hudak Jonathan Young",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1986,"POPL","Retargetable high-level alias analysis - Deborah S. Coutant",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Specification and verification of concurrent programs by A<inline-equation><f>&forall;</f></inline-equation>automata - Z. Manna A. Pnueli",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Axioms for concurrent objects - M. P. Herlihy J. M. Wing",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Strictness analysis and denotational abstract interpretation - F. Nielson",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Compiling strictness into streams - C. V. Hall D. S. Wise",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","On strictness and its analysis - T.-M. Kuo P. Mishra",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","A logic for partially specified data structures - M. D. Moshier W. C. Rounds",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","An improvement to bottom-up tree pattern matching - D. R. Chase",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","LUSTRE: a declarative language for real-time programming - P. Caspi D. Pilaud N. Halbwachs J. A. Plaice",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Appraising fairness in distributed languages - K. R. Apt N. Francez S. Katz",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Concurrent transition system semantics of process networks - E. W. Stark",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Semantics for concurrency without powerdomains - F. J. Oles",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Full abstraction of a real-time denotational semantics for an OCCAM-like language - C. Huizing R. Gerth W. P. deRoever",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Completeness and incompleteness of trace-based network proof systems - J. Widom D. Gries F. B. Schneider",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Computable values can be classical - V. Breazu-Tannen A. R. Meyer",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Skinny and fleshy failures of relative completeness - D. Leivant T. Fernando",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Empty types in polymorphic lambda calculus - A. R. Meyer J. C. Mitchell E. Moggi R. Statman",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Scheduling arithmetic and load operations in parallel with no spilling - D. Bernstein J. M. Jaffe M. Rodeh",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Computation of aliases and support sets - A. Neirynck A. J. Demers",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","A realistic compiler generator based on high-level semantics: another progress report - P. Lee U. Pleban",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Extensions for multi-module records in conventional programming languages - D. R. Cheriton M. E. Wolf",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Views: a way for pattern matching to cohabit with data abstraction - P. Wadler",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","A calculus for assignments in higher-order languages - Mattias Felleisen D. P. Friedman",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Semantic parallelization: a practical exercise in abstract interpretation - P. Jouvelot",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","The concurrent logic programming language CP: Definition and operational semantics - V. A. Saraswat",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Automatic decomposition of scientific programs for parallel execution - r. Allen D. Callahan K. Kennedy",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Macro-by-example: Deriving syntactic transformations from their specifications - E. E. Kohlbecker M. Wand",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Binding performance at language design time - J. Cai R. Paige",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Environments as first class objects - D. Gelernter S. Jagannathan T. London",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1987,"POPL","Constraint logic programming - J. Jaffar J.-L. Lassez",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1984,"POPL","Expressional loops - Richard C. Waters",0.0536194641,15.9018157373,197.3594440578,0.0536194641,0.0536194644,0.0536194641,0.0536194646,0.0536194641,4308.8995985572,0.0536194642
1984,"POPL","Grids - Harold L. Ossher",49.7793085656,0.0536194643,1624.2047953219,49.7793085656,0.0536194643,49.7793085656,0.0536194640,49.7793085656,1711.9996871603,0.0536194647
1984,"POPL","Constraining-unification and the programming language unicorn - Robert G. Bandes",140.1131852545,755.5412432183,0.0536196331,140.1131852545,0.0536194642,140.1131852545,229.2896432158,140.1131852545,155.0917085875,0.0536194650
1984,"POPL","Implementation of an interpreter for abstract equations - Christoph M. Hoffmann Michael J. O`Donnell",0.0536194647,2830.4342350047,649.8349663438,0.0536194647,0.0536194641,0.0536194647,211.1898967894,0.0536194647,487.7553796769,0.0536194643
1984,"POPL","A combinator-based compiler for a functional language - Paul Hudak David Kranz",0.0536194638,359.1401803812,336.7559472488,0.0536194638,0.0536194639,0.0536194638,2791.4824453351,0.0536194638,146.8359048536,0.0536194641
1984,"POPL","Treat - an applicative code generator - Jerald S. Schwarz Dean Rubine",0.0536194636,0.0536194650,289.3888569303,0.0536194636,0.0536194634,0.0536194636,106.7194566461,0.0536194636,1349.0525447781,0.0536194649
1984,"POPL","Inverse currying transformation on attribute grammars - Reinhard Wilhelm",0.0536194646,1264.5983984000,484.8835574057,0.0536194646,0.0536194642,0.0536194646,26.6789025427,0.0536194646,0.0536194657,0.0536194654
1984,"POPL","The global storage needs of a subcomputation - Jean-Claude Raoult Ravi Sethi",0.0536194651,270.1735685815,1705.0058388837,0.0536194651,217.4137259862,0.0536194651,0.0536194650,0.0536194651,194.6213443602,0.0536194651
1984,"POPL","A types-as-sets semantics for milner-style polymorphism - Mitchell Wand",0.0536194641,1596.9856510595,0.0536194646,0.0536194641,0.0536194635,0.0536194641,0.0536194647,0.0536194641,90.9894585542,770.1857487393
1984,"POPL","An ideal model for recursive polymorphic types - David MacQueen Gordon Plotkin Ravi Sethi",0.0536194640,1703.1430931328,0.0536194641,0.0536194640,0.0536194638,0.0536194640,0.0536194645,0.0536194640,0.0536194648,559.9641457559
1984,"POPL","Coercion and type inference - John C. Mitchell",0.0536194631,2182.5954905295,0.0536194649,0.0536194631,0.0536194635,0.0536194631,0.0536194643,0.0536194631,0.0536194651,939.5117483623
1984,"POPL","Editing by example - Robert Nix",21.1440788038,354.2829567460,93.6501489123,21.1440788038,183.8491888942,21.1440788038,0.0536194642,21.1440788038,4013.0703459062,0.0536194637
1984,"POPL","Reflection and semantics in LISP - Brian Cantwell Smith",304.9137072632,622.6605124553,0.0536194644,304.9137072632,0.0536194636,304.9137072632,4279.1309752142,304.9137072632,203.9290194874,0.0536194645
1984,"POPL","Direct implementation of compiler specifications or the pascal p-code compiler revisited - Don Milos Uwe Pleban George Loegel",358.7661814647,0.0536194646,284.5608731146,358.7661814647,0.0536194635,358.7661814647,405.0069503421,358.7661814647,628.7427868942,0.0536194642
1984,"POPL","Paragon - Mark Sherman",0.0536194638,0.0536194642,0.0536194641,0.0536194638,0.0536194643,0.0536194638,0.0536194643,0.0536194638,3239.0536194260,0.0536194640
1984,"POPL","Applicative programming and digital design - Steven D. Johnson",264.8134048131,657.5574658126,536.6223209575,264.8134048131,0.0536194645,264.8134048131,130.0229811408,264.8134048131,305.9725685100,0.0536194643
1984,"POPL","Pattern driven lazy reduction - P. A. Subrahmanyam J-H. You",0.0536194651,1716.2769237596,214.7073119933,0.0536194651,0.0536194643,0.0536194651,123.2003218709,0.0536194651,319.0299201893,0.0536194643
1984,"POPL","Static inference of properties of applicative programs - Prateek Mishra Robert M. Keller",0.0536194646,1799.3305915367,0.0536194643,0.0536194646,0.0536194643,0.0536194646,1449.4916317272,0.0536194646,2.1445194187,25.2477351326
1984,"POPL","The semantics of local storage, or what makes the free-list free?(Preliminary Report) - Joseph Y. Halpern Albert R. Meyer B. A. Trakhtenbrot",0.0536194639,2577.8078835588,0.0536194642,0.0536194639,0.0536194641,0.0536194639,495.2678130805,0.0536194639,499.8405363526,103.2982448262
1984,"POPL","On relative completeness of programming logics - Michal Grabowski",0.0536194638,1065.0536194254,0.0536194640,0.0536194638,0.0536194650,0.0536194638,0.0536194637,0.0536194638,0.0536194647,0.0536194640
1984,"POPL","A good Hoare axiom system for an ALGOL-like language - Joseph Y. Halpern",0.0536194637,2660.0103326118,0.0536194641,0.0536194637,27.0607905817,0.0536194637,177.0897351595,0.0536194637,0.0536194651,0.0536194650
1984,"POPL","A hierarchical basis for reordering transformations - Joe Warren",0.0536194630,0.0536194639,3432.0536194284,0.0536194630,0.0536194646,0.0536194630,0.0536194640,0.0536194630,0.0536194640,0.0536194651
1984,"POPL","A less dynamic memory allocation scheme for algol-like languages - Thomas P. Murtagh",0.0536194643,0.0536194640,1361.7734120973,0.0536194643,181.1328032629,0.0536194643,0.0536194646,0.0536194643,461.2546429925,0.0536194634
1984,"POPL","Interactive proof checking - Thomas Reps Bowen Alpern",483.4573478321,1221.2328642031,564.2594612124,483.4573478321,0.0536194644,483.4573478321,0.0536194642,483.4573478321,0.0536194644,0.0536194649
1984,"POPL","Creating efficient systems for object-oriented languages - Norihisa Suzuki Minoru Terada",0.0536194663,0.0536194634,0.0536194643,0.0536194663,0.0536194650,0.0536194663,0.0536194644,0.0536194663,2763.0536194158,0.0536194637
1984,"POPL","Efficient implementation of the smalltalk-80 system - L. Peter Deutsch Allan M. Schiffman",0.0536194648,0.0536194638,0.0536194646,0.0536194648,2.3708120924,0.0536194648,179.4277920523,0.0536194648,2600.3622542060,0.0536194637
1984,"POPL","Generalized fair termination - Nissim Francez Dexter Kozen",0.0536194664,1417.3769430456,239.8945729222,0.0536194664,118.8893423784,0.0536194664,0.0536194632,0.0536194664,0.0536194634,0.0536194636
1984,"POPL","Temporal verification of carrier-sense local area network protocols - D. E. Shasha A. Pnueli W. Ewald",869.2386600062,536.7223568926,0.0536194652,869.2386600062,48.6447198277,869.2386600062,0.0536194636,869.2386600062,0.0536194638,0.0536194642
1984,"POPL","Efficient applicative data types - Eugene W. Myers",0.0536194643,0.0536194648,1062.8103254043,0.0536194643,0.0536194644,0.0536194643,0.0536194642,0.0536194643,1897.2969134829,0.0536194641
1984,"POPL","Stop losing sleep over incomplete data type specifications - Jean Jacques Thiel",0.0536194641,1395.0536194243,0.0536194640,0.0536194641,0.0536194643,0.0536194641,0.0536194640,0.0536194641,0.0536194644,0.0536194644
1984,"POPL","Completion of a set of rules modulo a set of equations - Jean-Pierre Jouannaud Helene Kirchner",0.0536194641,2730.0536194255,0.0536194643,0.0536194641,0.0536194644,0.0536194641,0.0536194637,0.0536194641,0.0536194637,0.0536194639
1984,"POPL","Systems programming in concurrent prolog - Ehud Shapiro",1116.0764139800,47.1195833733,307.7086151378,1116.0764139800,0.0536194648,1116.0764139800,0.0536194657,1116.0764139800,297.2414817758,0.0536194642
1985,"POPL","Embedding type structure in semantics - Mitchell Wand",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Declaration-free type checking - Prateek Mishra Uday S. Reddy",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","A model and temporal proof system for networks of processes - Van Nguyen David Gries Susan Owicki",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Logical and mathematical reasoning about imperative programs - Daniel Leivant",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","A meta-language and system for nonlocal incremental attribute evaluation in language-based editors - Gregory F. Johnson C. N. Fischer",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Incremental compilation of optimized code - Lori L. Pollock Mary Lou Soffa",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","A greedy concurrent approach to incremental code generation - Ray Ford Duangkaew Sawamiphakdi",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","On linearizing parallel code - Jeanne Ferrante Mary Mace",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Compiling path expressions into VLSI circuits - T. S. Anantharaman E. M. Clarke M. J. Foster B. Mishra",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Constraints - Leslie Lamport Fred B. Schneider",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","High-level language facilities for low-level services - Christopher W. Fraser David R. Hanson",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Matchmaker - Michael B. Jones Richard F. Rashid Mary R. Thompson",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Types as intervals - Robert Cartwright",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Smart recompilation - Walter F. Tichy Mark C. Baker",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Constraining control - Daniel P. Friedman Christopher T. Haynes",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Closurize and concentrate - Julian Padget John Fitch",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Functional programing and the logical variable - Gary Lindstrom",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Analyzing aliases of reference formal parameters - Keith D. Cooper",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Constant propagation with conditional branches - Mark N. Wegman Frank Kenneth Zadeck",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","The aggregate update problem in functional programming systems - Paul Hudak Adrienne Bloss",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Semantics-directed code generation - Andrew W. Appel",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Optimal scheduling of arithmetic operations in parallel with memory access (preliminary version) - David Bernstein Ron Y. Pinter Michael Rodeh",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Efficient tree pattern matching (extended abstract) - Alfred V. Aho Mahadevan Ganapathi",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Abstract types have existential types - John C. Mitchell Gordon D. Plotkin",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Principles of OBJ2 - Kokichi Futatsugi Joseph A. Goguen Jean-Pierre Jouannaud Jos&#233; Meseguer",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Program specification and development in standard ML - Donald Sannella Andrzej Tarlecki",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","What it means for a concurrent program to satisfy a specification - Leslie Lamport",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Modalities for model checking (extended abstract) - E. Allen Emerson Chin-Laung Lei",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Checking that finite state concurrent programs satisfy their linear specification - Orna Lichtenstein Amir Pnueli",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1985,"POPL","Denotational semantics and rewrite rules for FP - Joseph Y. Halpern John H. Williams Edward L. Wimmers Timothy C. Winkler",0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602,0.0536194602
1982,"POPL","Termination of probabilistic concurrent programs - Sergiu Hart Micha Sharir Amir Pnueli",235.6347724572,164.3454719468,366.2674406722,235.6347724572,427.2233337633,235.6347724572,0.0536194635,235.6347724572,0.0536194639,0.0536194635
1982,"POPL","Guardians and actions - Barbara Liskov Robert Scheifler",280.0224544936,0.0536194631,0.0536194647,280.0224544936,225.5276502945,280.0224544936,0.0536194632,280.0224544936,4404.7042484787,0.0536194632
1982,"POPL","Experience with an attribute grammar-based compiler - Rodney Farrow",0.0536194635,0.0536194645,1341.4487340867,0.0536194635,0.0536194633,0.0536194635,0.0536194646,0.0536194635,2749.6585048053,0.0536194637
