Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
2001,"POPL","Regular expression pattern matching for XML - Haruo Hosoya, Benjamin Pierce",0.0267069779,14.7186458524,0.0267069779,27.3834566207,0.0267069779,0.0267069779,2.9245958199,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,68.0801296185,0.0267069779,0.0267069779,0.0267069779
2001,"POPL","The size-change principle for program termination - Chin Soon Lee, Neil D. Jones, Amir M. Ben-Amram",8.4002812040,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,13.8437230804,0.0267069779,108.8361166492,0.0267069779,0.0267069779
2001,"POPL","An abstract Monte-Carlo method for the analysis of probabilistic programs - David Monniaux",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.8504646347,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,16.8555602575,0.0267069779,14.3740960414
1980,"POPL","Analysis of pointer rotation - Norihisa Suzuki",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,9.7627938367,0.0267069779,0.0267069779,0.0267069779,0.0267069779,18.0590626161,209.2582644808,0.0267069779,0.0267069779
1980,"POPL","Prime subprogram parsing of a program - Robert E. Tarjan, Jacobo Valdes",13.4401332916,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,14.6132806642,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","On specifying verifiers - V. R. Pratt",0.0267069779,0.0267069779,20.3400791480,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,12.8355890931,0.0267069779,0.0267069779,0.0267069779,15.9044526925,0.0267069779,0.0267069779
1980,"POPL","A case study in specifying the semantics of a programming language - Ravi Sethi",0.0267069779,0.0267069779,0.0267069779,18.9189996673,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,4.1344142884
1980,"POPL","Final data type specifications: a new data type specification method - Samuel Kamin",6.2143569763,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,11.2706910225,0.0267069779,0.0267069779,23.5950729348
1980,"POPL","Expressiveness of the operation set of a data abstraction - Deepak Kapur, Srivas Mandayam",14.0802323528,31.1461140355,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,33.8537745453,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","On proving inductive properties of abstract data types - David R. Musser",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,9.5099840581,0.0267069779,0.0267069779,62.5434298976
1980,"POPL","On the temporal analysis of fairness - Dov Gabbay, Amir Pnueli, Saharon Shelah, Jonathan Stavi",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,40.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","\"Sometime\" is sometimes \"not never\": on the temporal logic of programs - Leslie Lamport",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,187.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Propositional logics of programs: systems, models, and complexity - Rohit Parikh",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,59.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","A dynamic logic of multiprocessing with incomplete information - John H. Reif, Gary L. Peterson",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,10.2454095273,107.3425969185,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,1.4921144877,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Data types, parameters and type checking - Alan J. Demers, James E. Donahue",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,110.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Axiomatic definitions of programming languages: a theoretical assessment (preliminary report) - Albert R. Meyer, Joseph Y. Halpern",0.0267069779,0.0267069779,7.2012240187,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,10.3756560541,0.0267069779,24.5032408608
1980,"POPL","Efficient algorithms for structural similarity of grammars - H. B. Hunt, III, D. J. Rosenkrantz",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,45.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Theoretical and empirical studies on using program mutation to test the functional correctness of programs - Timothy A. Budd, Richard A. DeMillo, Richard J. Lipton, Frederick G. Sayward",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.5173088028,301.5361051529,0.0267069779,0.0267069779
1980,"POPL","\"Type-completeness\" as a language principle - Alan Demers, James Donahue",0.0267069779,0.0267069779,0.0267069779,139.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","An indeterminate constructor for applicative programming - Daniel P. Friedman, David S. Wise",6.9460873520,0.0267069779,0.0267069779,7.0398224088,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,24.0310250571,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,3.0898930935,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","A high-level approach to computer document formatting - Brian K. Reid",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,65.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Experience with an applicative string processing language - James H. Morris, Eric Schmidt, Philip Wadler",0.0267069779,0.0267069779,0.0267069779,30.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","An overview of the SUMMER programming language - Paul Klint",0.0267069779,0.0267069779,0.0267069779,28.1944970048,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,1.8589169509,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Analysis of simple programs over different sets of primitives - A. J. Kfoury",0.0267069779,54.1377617660,0.0267069779,0.0267069779,0.0267069779,0.0267069779,2.4044587313,4.5379004363,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Synchronous schemes and their decision problems - Zohar Manna, Amir Pnueli",0.0267069779,6.0551890884,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,44.9982248673,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Qualified data flow problems - L. Howard Holley, Barry K. Rosen",123.9233369931,0.0267069779,0.0267069779,0.0267069779,6.1300769626,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
1980,"POPL","Interprocedural data flow analysis in the presence of pointers, procedure variables, and label variables - William E. Weihl",38.5521741781,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,40.0928069646,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,1.4351397909,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Exterminator: automatically correcting memory errors with high probability - Gene Novark, Emery D. Berger, Benjamin G. Zorn",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,75.9834187469,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,17.0699952088,0.0267069779
2007,"PLDI","Improved error reporting for software that uses black-box components - Jungwoo Ha, Christopher J. Rossbach, Jason V. Davis, Indrajit Roy, Hany E. Ramadan, Donald E. Porter, David L. Chen, Emmett Witchel",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,151.6928747248,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,1.3605392310,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Thin slicing - Manu Sridharan, Stephen J. Fink, Rastislav Bodik",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,145.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Static specification inference using predicate mining - Murali Krishna Ramanathan, Ananth Grama, Suresh Jagannathan",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.7708683604,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,4.0415588490,44.6734978859,66.6209028161,0.0267069779
2007,"PLDI","Automatic inference of optimizer flow functions from semantic meanings - Erika Rice Scherpelz, Sorin Lerner, Craig Chambers",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,18.5357248594,18.0630224432,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.9707132334,17.9336774549,0.0267069779,21.6303968984
2007,"PLDI","Automatic inversion generates divide-and-conquer parallel programs - Kazutaka Morita, Akimasa Morihata, Kiminori Matsuzaki, Zhenjiang Hu, Masato Takeichi",0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.4859997315,0.0267069779,0.0267069779,2.6195322088,0.0267069779,18.0979794840,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,64.9033164871,0.0267069779,0.0267069779
2007,"PLDI","EXOCHI: architecture and programming environment for a heterogeneous multi-core multithreaded system - Perry H. Wang, Jamison D. Collins, Gautham N. Chinya, Hong Jiang, Xinmin Tian, Milind Girkar, Nick Y. Yang, Guei-Yuan Lueh, Hong Wang",0.0267069779,0.0267069779,0.0267069779,86.6943572569,0.0267069779,0.0267069779,0.0267069779,58.3590566989,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Sketching stencils - Armando Solar-Lezama, Gilad Arnold, Liviu Tancau, Rastislav Bodik, Vijay Saraswat, Sanjit Seshia",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,43.5123462771,0.0267069779,0.0267069779,0.0267069779,0.0267069779,10.7463284417,0.0267069779,0.0267069779,0.0267069779,0.0267069779,23.5040538939,19.3440992988,0.0267069779
2007,"PLDI","Mace: language support for building distributed systems - Charles Edwin Killian, James W. Anderson, Ryan Braud, Ranjit Jhala, Amin M. Vahdat",0.0267069779,0.0267069779,0.0267069779,55.1852980975,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,10.4743018099,0.0267069779,0.0267069779,7.9479124103,0.0267069779,7.4993155937,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Combining events and threads for scalable network services implementation and evaluation of monadic, application-level concurrency primitives - Peng Li, Steve Zdancewic",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,1.7015251181,0.0267069779,0.0267069779,0.0267069779,103.3518888376,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Reliable and efficient programming abstractions for wireless sensor networks - Nupur Kothari, Ramakrishna Gummadi, Todd Millstein, Ramesh Govindan",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,5.6295456950,0.0267069779,0.0267069779,11.0293256069,0.0267069779,113.1222531486,0.0267069779,0.0267069779,0.0267069779,25.3257034610,0.0267069779
2007,"PLDI","CheckFence: checking consistency of concurrent data types on relaxed memory models - Sebastian Burckhardt, Rajeev Alur, Milo M. K. Martin",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,39.2657069038,0.0267069779,0.0267069779,3.0348155888,0.0267069779,59.7795984410,0.0267069779
2007,"PLDI","Optimistic parallelism requires abstractions - Milind Kulkarni, Keshav Pingali, Bruce Walter, Ganesh Ramanarayanan, Kavita Bala, L. Paul Chew",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,150.4907325314,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,2.5626814243,0.0267069779,0.0267069779
2007,"PLDI","Software behavior oriented parallelization - Chen Ding, Xipeng Shen, Kirk Kelsey, Chris Tice, Ruke Huang, Chengliang Zhang",0.0267069779,0.0267069779,0.0267069779,0.0267069779,59.8917725037,24.5723679401,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,8.3088272546,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,6.3338602130,0.0267069779
2007,"PLDI","Effective automatic parallelization of stencil computations - Sriram Krishnamoorthy, Muthu Baskaran, Uday Bondhugula, J. Ramanujam, Atanas Rountev, P Sadayappan",0.0267069779,0.0267069779,0.0267069779,0.0267069779,18.1141937275,0.0267069779,0.0267069779,38.9392202282,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Goldilocks: a race and transaction-aware java runtime - Tayfun Elmas, Shaz Qadeer, Serdar Tasiran",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,11.5377116117,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,137.5157023440,0.0267069779
2007,"PLDI","Shape analysis with inductive recursion synthesis - Bolei Guo, Neil Vachharajani, David I. August",22.1655579122,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,27.8421661840,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,61.0723968374,0.0267069779,0.0267069779
2007,"PLDI","Thread-modular shape analysis - Alexey Gotsman, Josh Berdine, Byron Cook, Mooly Sagiv",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,10.7752692685,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,22.2208053081,19.0840463570,0.0267069779
2007,"PLDI","Making context-sensitive points-to analysis with heap cloning practical for the real world - Chris Lattner, Andrew Lenharth, Vikram Adve",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,83.1956414721,24.8577724836,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","The ant and the grasshopper: fast and accurate pointer analysis for millions of lines of code - Ben Hardekopf, Calvin Lin",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,130.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779
2007,"PLDI","Path invariants - Dirk Beyer, Thomas A. Henzinger, Rupak Majumdar, Andrey Rybalchenko",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,11.5469723819,0.0267069779,0.0267069779,0.0267069779,97.5064415738,0.0267069779,0.0267069779
2007,"PLDI","DITTO: automatic incrementalization of data structure invariant checks (in Java) - Ajeet Shankar, Rastislav Bodík",17.5313115736,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,32.7208583544,34.8279510056,0.0267069779
2007,"PLDI","Automatically classifying benign and harmful data races using replay analysis - Satish Narayanasamy, Zhenghao Wang, Jordan Tigani, Andrew Edwards, Brad Calder",0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,0.0267069779,136.0267069779,0.0267069779
