Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
1987,"POPL","Semantic parallelization: a practical exercise in abstract interpretation - P. Jouvelot",0.0327339492,69.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1987,"POPL","The concurrent logic programming language CP: Definition and operational semantics - V. A. Saraswat",0.0327339492,11.0009261948,0.0327339492,0.0327339492,4.3138039427,0.0327339492,0.0327339492,0.0327339492,0.0327339492,14.7834717101
1987,"POPL","Automatic decomposition of scientific programs for parallel execution - r. Allen, D. Callahan, K. Kennedy",0.0327339492,0.0327339492,0.0327339492,0.0327339492,42.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1987,"POPL","Macro-by-example: Deriving syntactic transformations from their specifications - E. E. Kohlbecker, M. Wand",0.0327339492,0.0327339492,8.7407703517,33.3246975467,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1987,"POPL","Binding performance at language design time - J. Cai, R. Paige",0.0327339492,0.0327339492,21.6199442646,0.0327339492,34.4455236338,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1987,"POPL","Environments as first class objects - D. Gelernter, S. Jagannathan, T. London",0.0327339492,0.0327339492,72.5688704344,0.0327339492,0.0327339492,0.0327339492,0.0327339492,26.4965974640,0.0327339492,0.0327339492
1984,"POPL","Expressional loops - Richard C. Waters",0.0327339492,0.0327339492,0.0327339492,0.0327339492,30.9733639536,0.0327339492,41.0335218822,2.0913160118,0.0327339492,0.0327339492
1984,"POPL","Systems programming in concurrent prolog - Ehud Shapiro",0.0327339492,0.0327339492,40.9613851532,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,2.1040827452
1984,"POPL","Constraining-unification and the programming language unicorn - Robert G. Bandes",0.0327339492,0.0327339492,59.4266866014,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,6.6387812970
1984,"POPL","Implementation of an interpreter for abstract equations - Christoph M. Hoffmann, Michael J. O`Donnell",0.0327339492,6.1305274313,0.0327339492,0.0327339492,0.0327339492,49.7745916638,0.0327339492,0.0327339492,0.0327339492,2.1930827525
1984,"POPL","A combinator-based compiler for a functional language - Paul Hudak, David Kranz",0.0327339492,0.0327339492,0.0327339492,4.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Treat - an applicative code generator - Jerald S. Schwarz, Dean Rubine",0.0327339492,0.0327339492,0.0327339492,46.3353493589,0.0327339492,2.7301185395,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Inverse currying transformation on attribute grammars - Reinhard Wilhelm",0.0327339492,0.0327339492,0.0327339492,2.0342840127,0.0327339492,0.0327339492,50.0311838857,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","The global storage needs of a subcomputation - Jean-Claude Raoult, Ravi Sethi",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,145.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","A types-as-sets semantics for milner-style polymorphism - Mitchell Wand",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,67.0327339492,0.0327339492,0.0327339492
1984,"POPL","An ideal model for recursive polymorphic types - David MacQueen, Gordon Plotkin, Ravi Sethi",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.6696526210,0.0327339492,4.3958152774,0.0327339492,0.0327339492
1984,"POPL","Coercion and type inference - John C. Mitchell",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,57.0327339492,0.0327339492,0.0327339492
1984,"POPL","Grids: A new program structuring mechanism based on layered graphs - Harold L. Ossher",1.8721550500,3.1893675431,0.0327339492,2.0366792545,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Editing by example - Robert Nix",0.0327339492,0.0327339492,0.0327339492,0.0327339492,12.4463769794,0.0327339492,0.0327339492,140.6190909190,0.0327339492,0.0327339492
1984,"POPL","Direct implementation of compiler specifications or the pascal p-code compiler revisited - Don Milos, Uwe Pleban, George Loegel",0.0327339492,28.1317740284,0.0327339492,23.6130975068,0.0327339492,0.0327339492,11.3533303124,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Paragon: Novel uses of type hierarchies for data abstraction - Mark Sherman",2.8137358056,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,3.2517320928,0.0327339492,0.0327339492
1984,"POPL","Applicative programming and digital design - Steven D. Johnson",0.0327339492,0.0327339492,4.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Pattern driven lazy reduction: A unifying evaluation mechanism for functional and logic programs - P. A. Subrahmanyam, J-H. You",0.0327339492,0.0327339492,0.0327339492,0.0327339492,80.0869366350,0.0327339492,0.0327339492,0.0327339492,0.0327339492,12.9785312634
1984,"POPL","Static inference of properties of applicative programs - Prateek Mishra, Robert M. Keller",0.0327339492,0.0327339492,0.0327339492,0.0327339492,52.8491090694,0.0327339492,0.0327339492,18.2163588290,0.0327339492,0.0327339492
1984,"POPL","The semantics of local storage, or what makes the free-list free?(Preliminary Report) - Joseph Y. Halpern, Albert R. Meyer, B. A. Trakhtenbrot",0.0327339492,33.6256128973,0.0327339492,0.0327339492,0.0327339492,21.4398550011,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","On relative completeness of programming logics - Michal Grabowski",0.0327339492,0.0327339492,0.0327339492,0.0327339492,7.2488926284,0.0327339492,0.0327339492,0.0327339492,0.0327339492,37.8165752700
1984,"POPL","A good Hoare axiom system for an ALGOL-like language - Joseph Y. Halpern",0.0327339492,0.0327339492,26.4391925527,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,34.6262753458
1984,"POPL","A hierarchical basis for reordering transformations - Joe Warren",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,3.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Reflection and semantics in LISP - Brian Cantwell Smith",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,3.0327339492,0.0327339492,0.0327339492
1984,"POPL","A less dynamic memory allocation scheme for algol-like languages - Thomas P. Murtagh",16.6564500599,8.6698904474,0.0327339492,0.0327339492,0.0327339492,0.0327339492,9.7718613403,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Creating efficient systems for object-oriented languages - Norihisa Suzuki, Minoru Terada",0.0327339492,0.0327339492,37.2257269211,21.8397409773,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Interactive proof checking - Thomas Reps, Bowen Alpern",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,13.6505888704,4.7638170517,0.0327339492,27.6837959255
1984,"POPL","Generalized fair termination - Nissim Francez, Dexter Kozen",0.0327339492,0.0327339492,0.0327339492,0.0327339492,29.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1984,"POPL","Temporal verification of carrier-sense local area network protocols - D. E. Shasha, A. Pnueli, W. Ewald",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,5.7046918944,0.0327339492,0.0327339492,0.0327339492,48.3607760040
1984,"POPL","Efficient applicative data types - Eugene W. Myers",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,4.0327339492,0.0327339492,0.0327339492
1984,"POPL","Stop losing sleep over incomplete data type specifications - Jean Jacques Thiel",10.8455865065,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,8.6601564974,15.5924588438,0.0327339492
1984,"POPL","Completion of a set of rules modulo a set of equations - Jean-Pierre Jouannaud, Helene Kirchner",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,6.0327339492,0.0327339492,0.0327339492
1985,"POPL","Embedding type structure in semantics - Mitchell Wand",0.0327339492,42.9059289481,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,28.1595389503,0.0327339492,0.0327339492
1985,"POPL","Denotational semantics and rewrite rules for FP - Joseph Y. Halpern, John H. Williams, Edward L. Wimmers, Timothy C. Winkler",0.0327339492,37.2520461845,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,11.8134217139
1985,"POPL","A model and temporal proof system for networks of processes - Van Nguyen, David Gries, Susan Owicki",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,36.1293514075,0.0327339492,0.0327339492,0.0327339492,26.9361164910
1985,"POPL","Logical and mathematical reasoning about imperative programs: preliminary report - Daniel Leivant",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,5.0327339492
1985,"POPL","A meta-language and system for nonlocal incremental attribute evaluation in language-based editors - Gregory F. Johnson, C. N. Fischer",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,8.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Incremental compilation of optimized code - Lori L. Pollock, Mary Lou Soffa",0.0327339492,0.0327339492,0.0327339492,64.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","A greedy concurrent approach to incremental code generation - Ray Ford, Duangkaew Sawamiphakdi",0.0327339492,0.0327339492,0.0327339492,37.3827062732,0.0327339492,0.0327339492,15.6827616253,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","On linearizing parallel code - Jeanne Ferrante, Mary Mace",0.0327339492,0.0327339492,0.0327339492,29.7734426490,59.2920252494,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Compiling path expressions into VLSI circuits - T. S. Anantharaman, E. M. Clarke, M. J. Foster, B. Mishra",0.0327339492,0.0327339492,0.0327339492,0.0327339492,30.2833596089,38.7821082895,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Constraints: a uniform approach to aliasing and typing - Leslie Lamport, Fred B. Schneider",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,6.2269128559,0.0327339492,32.8385550425
1985,"POPL","High-level language facilities for low-level services - Christopher W. Fraser, David R. Hanson",0.0327339492,0.0327339492,76.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Declaration-free type checking - Prateek Mishra, Uday S. Reddy",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,5.2455293912,67.8199385072,0.0327339492,0.0327339492
1985,"POPL","Matchmaker: an interface specification language for distributed processing - Michael B. Jones, Richard F. Rashid, Mary R. Thompson",0.0327339492,0.0327339492,27.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Smart recompilation - Walter F. Tichy, Mark C. Baker",0.0327339492,0.0327339492,0.0327339492,4.5098985702,0.0327339492,0.0327339492,0.0327339492,62.5555693282,0.0327339492,0.0327339492
1985,"POPL","Constraining control - Daniel P. Friedman, Christopher T. Haynes",0.0327339492,55.2266707107,5.8387971877,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Closurize and concentrate - Julian Padget, John Fitch",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,96.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Functional programing and the logical variable - Gary Lindstrom",0.0327339492,0.0327339492,0.0327339492,99.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Analyzing aliases of reference formal parameters - Keith D. Cooper",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,50.7201443449,0.0327339492,13.3453235535,0.0327339492
1985,"POPL","Constant propagation with conditional branches - Mark N. Wegman, Frank Kenneth Zadeck",0.0327339492,0.0327339492,0.0327339492,0.0327339492,4.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","The aggregate update problem in functional programming systems - Paul Hudak, Adrienne Bloss",0.0327339492,0.0327339492,4.7813344103,0.0327339492,15.3679833668,0.0327339492,22.9488840705,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Semantics-directed code generation - Andrew W. Appel",0.0327339492,0.0327339492,0.0327339492,2.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Optimal scheduling of arithmetic operations in parallel with memory access (preliminary version) - David Bernstein, Ron Y. Pinter, Michael Rodeh",0.0327339492,0.0327339492,0.0327339492,0.0327339492,14.1219605509,31.9435073476,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Types as intervals - Robert Cartwright",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,172.0327339492,0.0327339492,0.0327339492
1985,"POPL","Abstract types have existential types - John C. Mitchell, Gordon D. Plotkin",0.0327339492,4.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Principles of OBJ2 - Kokichi Futatsugi, Joseph A. Goguen, Jean-Pierre Jouannaud, José Meseguer",0.5342319210,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.5312359774,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Program specification and development in standard ML - Donald Sannella, Andrzej Tarlecki",0.0327339492,17.4237424381,40.6417254603,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","What it means for a concurrent program to satisfy a specification: why no one has specified priority - Leslie Lamport",0.0327339492,5.3678748169,11.4918608700,0.0327339492,0.0327339492,0.0327339492,13.2384661607,0.0327339492,0.0327339492,0.0327339492
1985,"POPL","Modalities for model checking (extended abstract): branching time strikes back - E. Allen Emerson, Chin-Laung Lei",0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,4.9181264256,0.0327339492,0.0327339492,0.0327339492,3.1473414728
1985,"POPL","Checking that finite state concurrent programs satisfy their linear specification - Orna Lichtenstein, Amir Pnueli",0.0327339492,0.0327339492,0.0327339492,0.0327339492,37.5766573361,0.0327339492,0.0327339492,0.0327339492,0.0327339492,9.4888105623
1982,"POPL","Termination of probabilistic concurrent programs: (extended abstract) - Sergiu Hart, Micha Sharir, Amir Pnueli",0.0327339492,0.0327339492,0.0327339492,0.0327339492,18.2028715524,61.8625963460,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1982,"POPL","Optimal code for control structures - M. V. S. Ramanath, Marvin Solomon",0.0327339492,1.1382041894,0.0327339492,2.9272637090,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
1982,"POPL","Experience with an attribute grammar-based compiler - Rodney Farrow",0.0327339492,0.0327339492,0.0327339492,16.0550196543,0.0327339492,0.0327339492,28.0104482441,0.0327339492,0.0327339492,0.0327339492
1982,"POPL","Description-driven code generation using attribute grammars - Mahadevan Ganapathi, Charles N. Fischer",0.0327339492,0.0327339492,0.0327339492,26.5642493475,0.0327339492,0.0327339492,4.5012185509,0.0327339492,0.0327339492,0.0327339492
1982,"POPL","Code generation and reorganization in the presence of pipeline constraints - John L. Hennessy, Thomas R. Gross",0.0327339492,0.0327339492,0.0327339492,49.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492,0.0327339492
