Year,Conference,Title,Topic 0,Topic 1
1986,"POPL","A maximum-flow approach to anomaly isolation in unification-based incremental type inference - Gregory F. Johnson Janet A. Walz",0.2178379814,0.2178379814
1986,"POPL","Hierarchical VLSI design systems based on attribute grammars - Larry G. Jones Janos Simon",0.2178379814,0.2178379814
1986,"POPL","Code motion of control structures in high-level languages - Ron Cytron Andy Lowry F. Kenneth Zadeck",0.2178379814,0.2178379814
1986,"POPL","Compilers and staging transformations - Ulrik J&#248;rring William L. Scherlis",0.2178379814,0.2178379814
1986,"POPL","Higher-order strictness analysis in untyped lambda calculus - Paul Hudak Jonathan Young",0.2178379814,0.2178379814
1986,"POPL","Retargetable high-level alias analysis - Deborah S. Coutant",0.2178379814,0.2178379814
1987,"POPL","Specification and verification of concurrent programs by A<inline-equation><f>&forall;</f></inline-equation>automata - Z. Manna A. Pnueli",0.2178379814,0.2178379814
1987,"POPL","Axioms for concurrent objects - M. P. Herlihy J. M. Wing",0.2178379814,0.2178379814
1987,"POPL","Strictness analysis and denotational abstract interpretation - F. Nielson",0.2178379814,0.2178379814
1987,"POPL","Compiling strictness into streams - C. V. Hall D. S. Wise",0.2178379814,0.2178379814
1987,"POPL","On strictness and its analysis - T.-M. Kuo P. Mishra",0.2178379814,0.2178379814
1987,"POPL","A logic for partially specified data structures - M. D. Moshier W. C. Rounds",0.2178379814,0.2178379814
1987,"POPL","An improvement to bottom-up tree pattern matching - D. R. Chase",0.2178379814,0.2178379814
1987,"POPL","LUSTRE: a declarative language for real-time programming - P. Caspi D. Pilaud N. Halbwachs J. A. Plaice",0.2178379814,0.2178379814
1987,"POPL","Appraising fairness in distributed languages - K. R. Apt N. Francez S. Katz",0.2178379814,0.2178379814
1987,"POPL","Concurrent transition system semantics of process networks - E. W. Stark",0.2178379814,0.2178379814
1987,"POPL","Semantics for concurrency without powerdomains - F. J. Oles",0.2178379814,0.2178379814
1987,"POPL","Full abstraction of a real-time denotational semantics for an OCCAM-like language - C. Huizing R. Gerth W. P. deRoever",0.2178379814,0.2178379814
1987,"POPL","Completeness and incompleteness of trace-based network proof systems - J. Widom D. Gries F. B. Schneider",0.2178379814,0.2178379814
1987,"POPL","Computable values can be classical - V. Breazu-Tannen A. R. Meyer",0.2178379814,0.2178379814
1987,"POPL","Skinny and fleshy failures of relative completeness - D. Leivant T. Fernando",0.2178379814,0.2178379814
1987,"POPL","Empty types in polymorphic lambda calculus - A. R. Meyer J. C. Mitchell E. Moggi R. Statman",0.2178379814,0.2178379814
1987,"POPL","Scheduling arithmetic and load operations in parallel with no spilling - D. Bernstein J. M. Jaffe M. Rodeh",0.2178379814,0.2178379814
1987,"POPL","Computation of aliases and support sets - A. Neirynck A. J. Demers",0.2178379814,0.2178379814
1987,"POPL","A realistic compiler generator based on high-level semantics: another progress report - P. Lee U. Pleban",0.2178379814,0.2178379814
1987,"POPL","Extensions for multi-module records in conventional programming languages - D. R. Cheriton M. E. Wolf",0.2178379814,0.2178379814
1987,"POPL","Views: a way for pattern matching to cohabit with data abstraction - P. Wadler",0.2178379814,0.2178379814
1987,"POPL","A calculus for assignments in higher-order languages - Mattias Felleisen D. P. Friedman",0.2178379814,0.2178379814
1987,"POPL","Semantic parallelization: a practical exercise in abstract interpretation - P. Jouvelot",0.2178379814,0.2178379814
1987,"POPL","The concurrent logic programming language CP: Definition and operational semantics - V. A. Saraswat",0.2178379814,0.2178379814
1987,"POPL","Automatic decomposition of scientific programs for parallel execution - r. Allen D. Callahan K. Kennedy",0.2178379814,0.2178379814
1987,"POPL","Macro-by-example: Deriving syntactic transformations from their specifications - E. E. Kohlbecker M. Wand",0.2178379814,0.2178379814
1987,"POPL","Binding performance at language design time - J. Cai R. Paige",0.2178379814,0.2178379814
1987,"POPL","Environments as first class objects - D. Gelernter S. Jagannathan T. London",0.2178379814,0.2178379814
1987,"POPL","Constraint logic programming - J. Jaffar J.-L. Lassez",0.2178379814,0.2178379814
1984,"POPL","Expressional loops - Richard C. Waters",4522.2107259020,0.2249500607
1984,"POPL","Grids - Harold L. Ossher",3399.0259532774,136.4097226854
1984,"POPL","Constraining-unification and the programming language unicorn - Robert G. Bandes",1638.8495304439,61.5861455188
1984,"POPL","Implementation of an interpreter for abstract equations - Christoph M. Hoffmann Michael J. O`Donnell",3884.7787372316,294.6569387312
1984,"POPL","A combinator-based compiler for a functional language - Paul Hudak David Kranz",3634.2099558290,0.2257201337
1984,"POPL","Treat - an applicative code generator - Jerald S. Schwarz Dean Rubine",1745.2086292930,0.2270466697
1984,"POPL","Inverse currying transformation on attribute grammars - Reinhard Wilhelm",1715.7745789773,60.6610969855
1984,"POPL","The global storage needs of a subcomputation - Jean-Claude Raoult Ravi Sethi",1780.5443310917,606.8913448710
1984,"POPL","A types-as-sets semantics for milner-style polymorphism - Mitchell Wand",2272.8185270561,185.6171489066
1984,"POPL","An ideal model for recursive polymorphic types - David MacQueen Gordon Plotkin Ravi Sethi",1815.9419412561,447.4937347066
1984,"POPL","Coercion and type inference - John C. Mitchell",2975.1526311125,147.2830448502
1984,"POPL","Editing by example - Robert Nix",4122.3680099108,607.0676660520
1984,"POPL","Reflection and semantics in LISP - Brian Cantwell Smith",6325.2061115704,0.2295643922
1984,"POPL","Direct implementation of compiler specifications or the pascal p-code compiler revisited - Don Milos Uwe Pleban George Loegel",2753.2114822114,0.2241937513
1984,"POPL","Paragon - Mark Sherman",3239.2108237633,0.2248521994
1984,"POPL","Applicative programming and digital design - Steven D. Johnson",2389.1679651085,300.2677108542
1984,"POPL","Pattern driven lazy reduction - P. A. Subrahmanyam J-H. You",2062.7243013612,310.7113746015
1984,"POPL","Static inference of properties of applicative programs - Prateek Mishra Robert M. Keller",2747.0563419020,529.3793340608
1984,"POPL","The semantics of local storage, or what makes the free-list free?(Preliminary Report) - Joseph Y. Halpern Albert R. Meyer B. A. Trakhtenbrot",3296.0684886767,380.3671872861
1984,"POPL","On relative completeness of programming logics - Michal Grabowski",0.2266155692,1065.2090603935
1984,"POPL","A good Hoare axiom system for an ALGOL-like language - Joseph Y. Halpern",1622.8171098226,1241.6185661401
1984,"POPL","A hierarchical basis for reordering transformations - Joe Warren",3432.2064225623,0.2292534004
1984,"POPL","A less dynamic memory allocation scheme for algol-like languages - Thomas P. Murtagh",2004.2089603787,0.2267155840
1984,"POPL","Interactive proof checking - Thomas Reps Bowen Alpern",653.1310186899,3066.3046572729
1984,"POPL","Creating efficient systems for object-oriented languages - Norihisa Suzuki Minoru Terada",2763.2097539419,0.2259220208
1984,"POPL","Efficient implementation of the smalltalk-80 system - L. Peter Deutsch Allan M. Schiffman",2782.2111025777,0.2245733850
1984,"POPL","Generalized fair termination - Nissim Francez Dexter Kozen",0.2260470627,1776.2096289001
1984,"POPL","Temporal verification of carrier-sense local area network protocols - D. E. Shasha A. Pnueli W. Ewald",20.4191234982,4042.0165524645
1984,"POPL","Efficient applicative data types - Eugene W. Myers",2507.8742056812,452.5614702816
1984,"POPL","Stop losing sleep over incomplete data type specifications - Jean Jacques Thiel",207.6298835656,1187.8057923971
1984,"POPL","Completion of a set of rules modulo a set of equations - Jean-Pierre Jouannaud Helene Kirchner",0.2260683202,2730.2096076425
1984,"POPL","Systems programming in concurrent prolog - Ehud Shapiro",4373.3314878934,743.1041880694
1985,"POPL","Embedding type structure in semantics - Mitchell Wand",0.2178379814,0.2178379814
1985,"POPL","Declaration-free type checking - Prateek Mishra Uday S. Reddy",0.2178379814,0.2178379814
1985,"POPL","A model and temporal proof system for networks of processes - Van Nguyen David Gries Susan Owicki",0.2178379814,0.2178379814
1985,"POPL","Logical and mathematical reasoning about imperative programs - Daniel Leivant",0.2178379814,0.2178379814
1985,"POPL","A meta-language and system for nonlocal incremental attribute evaluation in language-based editors - Gregory F. Johnson C. N. Fischer",0.2178379814,0.2178379814
1985,"POPL","Incremental compilation of optimized code - Lori L. Pollock Mary Lou Soffa",0.2178379814,0.2178379814
1985,"POPL","A greedy concurrent approach to incremental code generation - Ray Ford Duangkaew Sawamiphakdi",0.2178379814,0.2178379814
1985,"POPL","On linearizing parallel code - Jeanne Ferrante Mary Mace",0.2178379814,0.2178379814
1985,"POPL","Compiling path expressions into VLSI circuits - T. S. Anantharaman E. M. Clarke M. J. Foster B. Mishra",0.2178379814,0.2178379814
1985,"POPL","Constraints - Leslie Lamport Fred B. Schneider",0.2178379814,0.2178379814
1985,"POPL","High-level language facilities for low-level services - Christopher W. Fraser David R. Hanson",0.2178379814,0.2178379814
1985,"POPL","Matchmaker - Michael B. Jones Richard F. Rashid Mary R. Thompson",0.2178379814,0.2178379814
1985,"POPL","Types as intervals - Robert Cartwright",0.2178379814,0.2178379814
1985,"POPL","Smart recompilation - Walter F. Tichy Mark C. Baker",0.2178379814,0.2178379814
1985,"POPL","Constraining control - Daniel P. Friedman Christopher T. Haynes",0.2178379814,0.2178379814
1985,"POPL","Closurize and concentrate - Julian Padget John Fitch",0.2178379814,0.2178379814
1985,"POPL","Functional programing and the logical variable - Gary Lindstrom",0.2178379814,0.2178379814
1985,"POPL","Analyzing aliases of reference formal parameters - Keith D. Cooper",0.2178379814,0.2178379814
1985,"POPL","Constant propagation with conditional branches - Mark N. Wegman Frank Kenneth Zadeck",0.2178379814,0.2178379814
1985,"POPL","The aggregate update problem in functional programming systems - Paul Hudak Adrienne Bloss",0.2178379814,0.2178379814
1985,"POPL","Semantics-directed code generation - Andrew W. Appel",0.2178379814,0.2178379814
1985,"POPL","Optimal scheduling of arithmetic operations in parallel with memory access (preliminary version) - David Bernstein Ron Y. Pinter Michael Rodeh",0.2178379814,0.2178379814
1985,"POPL","Efficient tree pattern matching (extended abstract) - Alfred V. Aho Mahadevan Ganapathi",0.2178379814,0.2178379814
1985,"POPL","Abstract types have existential types - John C. Mitchell Gordon D. Plotkin",0.2178379814,0.2178379814
1985,"POPL","Principles of OBJ2 - Kokichi Futatsugi Joseph A. Goguen Jean-Pierre Jouannaud Jos&#233; Meseguer",0.2178379814,0.2178379814
1985,"POPL","Program specification and development in standard ML - Donald Sannella Andrzej Tarlecki",0.2178379814,0.2178379814
1985,"POPL","What it means for a concurrent program to satisfy a specification - Leslie Lamport",0.2178379814,0.2178379814
1985,"POPL","Modalities for model checking (extended abstract) - E. Allen Emerson Chin-Laung Lei",0.2178379814,0.2178379814
1985,"POPL","Checking that finite state concurrent programs satisfy their linear specification - Orna Lichtenstein Amir Pnueli",0.2178379814,0.2178379814
1985,"POPL","Denotational semantics and rewrite rules for FP - Joseph Y. Halpern John H. Williams Edward L. Wimmers Timothy C. Winkler",0.2178379814,0.2178379814
1982,"POPL","Termination of probabilistic concurrent programs - Sergiu Hart Micha Sharir Amir Pnueli",0.2265515591,1900.2091244036
1982,"POPL","Guardians and actions - Barbara Liskov Robert Scheifler",5465.4306033551,285.0050726074
1982,"POPL","Experience with an attribute grammar-based compiler - Rodney Farrow",4091.2115574386,0.2241185241
1982,"POPL","Description-driven code generation using attribute grammars - Mahadevan Ganapathi Charles N. Fischer",4210.2095141351,0.2261618276
1982,"POPL","Code generation and reorganization in the presence of pipeline constraints - John L. Hennessy Thomas R. Gross",0.2178379814,0.2178379814
1982,"POPL","Eliminating redundant object code - Jack W. Davidson Christopher W. Fraser",1523.2107000768,0.2249758860
1982,"POPL","A type declaration and inference system for smalltalk - Alan H. Borning Daniel H. H. Ingalls",2533.2116874847,0.2239884781
1982,"POPL","Lithe - David Sandberg",1219.2090163892,0.2266595736
1982,"POPL","Unified dialogue management in the carousel system - Erik Sandewall",4510.5118960390,26.9237799236
1982,"POPL","Maple - P. J. Voda",3726.2109511326,0.2247248302
1982,"POPL","Optimal-time incremental semantic analysis for syntax-directed editors - Thomas Reps",0.2178379814,0.2178379814
1982,"POPL","Practical error recovery in LR parsing - Seppo Sippu Eljas Soisalon-Soininen",2308.1003616007,222.3353143620
1982,"POPL","Specification and synthesis of communicating processes using an extended temporal logic - Pierre Wolper",0.2178379814,0.2178379814
1982,"POPL","Non-syntactic attribute flow in language based editors - Gregory F. Johnson Charles N. Fischer",3704.2083185199,0.2273574428
1982,"POPL","Building friendly parsers - Fahimeh Jalili Jean H. Gallier",1607.4859583521,346.9497176106
1982,"POPL","Principal type-schemes for functional programs - Luis Damas Robin Milner",0.2178379814,0.2178379814
1982,"POPL","On the composition of processes - V. R. Pratt",371.4491540384,2570.9865219243
1982,"POPL","A semantics-directed compiler generator - Lawrence Paulson",4107.8847135502,21.5509624125
1982,"POPL","Semantics-directed machine architecture - Mitchell Wand",2060.2099506717,0.2257252910
1982,"POPL","Completion semantics and interpreter generation - Martin C. Henson Raymond Turner",2041.6577855729,281.7778903898
1982,"POPL","Partial evaluation as a means for inferencing data structures in an applicative language - H. Jan Komorowski",0.2178379814,0.2178379814
1982,"POPL","A logic for expressions with side-effects - Hans-J. Boehm",1461.4639419460,1637.9717340167
1982,"POPL","An axiomatic treatment of exception handling - Shaula Yemini",2523.2088348303,0.2268411324
1982,"POPL","Messages as active agents - David W. Wall",748.3785801430,1513.0570958198
1982,"POPL","Semantics and correctness of a query language translation - E. Gansner J. R. Horgan C. M. R. Kintala D. J. Moore P. Surko",2188.7554859972,711.6801899655
1982,"POPL","Algorithmic program diagnosis - Ehud Y. Shapiro",2160.4349512482,1326.0007247145
1982,"POPL","On effective axiomatizations of Hoare logics - Edmund M. Clarke Steven M. German Joseph Y. Halpern",144.6211196570,3765.8145563057
1982,"POPL","Modular verification of concurrent programs - Brent Hailpern Susan Owicki",0.2178379814,0.2178379814
1982,"POPL","Axiomatic definability and completeness for recursive programs - Albert R. Meyer John C. Mitchell",584.2946362912,2532.1410396715
1982,"POPL","Is the interesting part of process logic uninteresting? - R. Sherman A. Pnueli D. Harel",0.2269941874,2724.2086817753
1982,"POPL","On the expressive power of query languages for relational databases - Eric C. Cooper",16.5687080257,2018.8669679370
1982,"POPL","On the ability of structures to store and access information - Adrienne Critcher",2776.2867821192,222.1488938435
1982,"POPL","Extended naming conventions for communicating processes - Nissim Francez",272.2309522213,1710.2047237414
1982,"POPL","Unbounded speed variability in distributed communication systems - John Reif Paul Spirakis",153.6808228289,3503.7548531338
1982,"POPL","Programming aspects of VLSI - Richard J. Lipton Robert Sedgewick Jacobo Valdes",3078.9883807194,167.4472952434
1982,"POPL","A flexible approach to interprocedural data flow analysis and programs with recursive data structures - Neil D. Jones Steven S. Muchnick",0.2178379814,0.2178379814
1982,"POPL","Automatic generation of machine specific code optimizers - Robert Giegerich",1804.2090836987,0.2265922641
1982,"POPL","Optimal code for control structures - M. V. S. Ramanath Marvin Solomon",1879.0007058578,629.4349701050
1983,"POPL","Five paradigm shifts in programming language design and their realization in Viron, a dataflow programming environment - Vaughan Pratt",3123.1966649520,856.2390110107
1983,"POPL","Uncovering principles of novice programming - Jeffrey Bonar Elliot Soloway",1015.2097753059,0.2259006569
1983,"POPL","Computer experiments with the <i>REVE</i> term rewriting system generator - Pierre Lescanne",95.3604772484,2406.0751987144
1983,"POPL","Precise typing of abstract data type specifications - Richard B. Kieburtz",1484.1863319532,955.2493440095
1983,"POPL","Automatic verification of finite state concurrent system using temporal logic specifications - E. M. Clarke E. A. Emerson A. P. Sistla",38.2708850281,2349.1647909346
1983,"POPL","Sometimes and not never revisited - E. Allen Emerson Joseph Y. Halpern",0.2252159016,3744.2104600611
1983,"POPL","How to cook a temporal proof system for your pet language - Zohar Manna Amir Pnueli",0.2178379814,0.2178379814
1983,"POPL","Structural semantics for polymorphic data types (preliminary report) - Daniel Leivant",2293.6620281621,100.7736478007
1983,"POPL","Incremental data flow analysis - Barbara G. Ryder",2386.2768401560,126.1588358067
1983,"POPL","Conversion of control dependence to data dependence - J. R. Allen Ken Kennedy Carrie Porterfield Joe Warren",3838.2628743370,207.1728016257
1983,"POPL","Loops in combinator-based compilers - Mitchell Wand",1426.2072682505,0.2284077123
1983,"POPL","Compilation of data-driven programs for synchronous execution - Janice E. Cuny Lawrence Snyder",0.2178379814,0.2178379814
1983,"POPL","Code generation for silicon - S. C. Johnson",1403.8147446109,38.6209313518
1983,"POPL","Summarizing graphs by regular expressions - Mark Wegman",857.5514165419,2044.8842594208
1983,"POPL","A program form based on data dependency in predicate regions - Jeanne Ferrante Karl J. Ottenstein",3334.2705239638,454.1651519989
1983,"POPL","Practical use of a polymorphic applicative language - Butler W. Lampson Eric E. Schmidt",6696.2115433585,0.2241326042
1983,"POPL","On the unification of data and program abstraction in Ada - Peter Wegner",3927.2098323401,0.2258436226
1983,"POPL","Incremental polymorphic type checking in <i>B</i> - Lambert Meertens",0.2178379814,0.2178379814
1983,"POPL","Mechanisms for compile-time enforcement of security - Robert E. Strom",2676.2083506789,0.2273252838
1983,"POPL","Abstraction mechanisms in the BETA programming language - Bent Bruun Kristensen Ole Lehrmann Madsen Birger M&#248;ller-Pedersen Kristen Nygaard",3540.2101241214,0.2255518413
1983,"POPL","Locality in software systems - Naftaly H. Minsky",4319.7245953148,27.7110806478
1983,"POPL","Derivation of efficient DAG marking algorithms - R. J. R. Back Heikki Mannila Kari-Jouko R&#228;ih&#228;",1901.0912867523,139.3443892104
1983,"POPL","Reasoning about nonatomic operations - Leslie Lamport",0.2178379814,0.2178379814
1983,"POPL","Verifying reachability invariants of linked structures - Greg Nelson",556.9375595998,1616.4981163629
1983,"POPL","Practical program verification - John Nagle Scott Johnson",2629.6488760052,523.7867999576
1983,"POPL","Making variables abstract - Alan Demers James Donahue",3770.2092145409,442.2264614218
1983,"POPL","Transformational programming - Robert Paige",3995.2083752766,0.2273006861
1983,"POPL","Polymorphic type inference - Daniel Leivant",0.2178379814,0.2178379814
1980,"POPL","Analysis of pointer rotation - Norihisa Suzuki",2248.4872496252,101.9484263375
1980,"POPL","Data types, parameters and type checking - Alan J. Demers James E. Donahue",2065.2103181754,0.2253577873
1980,"POPL","On specifying verifiers - V. R. Pratt",742.1101655006,2996.3255104621
1980,"POPL","A case study in specifying the semantics of a programming language - Ravi Sethi",3315.2100857658,0.2255901969
1980,"POPL","Final data type specifications - Samuel Kamin",2189.2899354577,230.1457405050
1980,"POPL","Expressiveness of the operation set of a data abstraction - Deepak Kapur Srivas Mandayam",3653.5689722375,1128.8667037253
1980,"POPL","On proving inductive properties of abstract data types - David R. Musser",290.2775642067,2504.1581117561
1980,"POPL","On the temporal analysis of fairness - Dov Gabbay Amir Pnueli Saharon Shelah Jonathan Stavi",0.2269245679,2255.2087513949
1980,"POPL","Sometime is sometimes not never - Leslie Lamport",0.2260248360,3928.2096511267
1980,"POPL","Propositional logics of programs - Rohit Parikh",38.8100057471,1807.6256702156
1980,"POPL","A dynamic logic of multiprocessing with incomplete information - John H. Reif Gary L. Peterson",0.2256997701,2911.2099761927
1980,"POPL","Axiomatic definitions of programming languages - Albert R. Meyer Joseph Y. Halpern",1873.6104173634,1126.8252585993
1980,"POPL","A high-level approach to computer document formatting - Brian K. Reid",1971.2062102683,0.2294656944
1980,"POPL","Efficient algorithms for structural similarity of grammars - H. B. Hunt D. J. Rosenkrantz",74.5015422431,1932.9341337196
1980,"POPL","Theoretical and empirical studies on using program mutation to test the functional correctness of programs - Timothy A. Budd Richard A. DeMillo Richard J. Lipton Frederick G. Sayward",0.2178379814,0.2178379814
1980,"POPL","Type-completeness as a language principle - Alan Demers James Donahue",2271.2110702423,0.2246057204
1980,"POPL","An indeterminate constructor for applicative programming - Daniel P. Friedman David S. Wise",1187.9178383018,127.5178376609
1980,"POPL","Formal specification as a design tool - John Guttag J. J. Horning",3776.2103388679,0.2253370949
1980,"POPL","Experience with an applicative string processing language - James H. Morris Eric Schmidt Philip Wadler",3137.2072811370,0.2283948257
1980,"POPL","An overview of the SUMMER programming language - Paul Klint",1658.6615377089,2.7741382538
1980,"POPL","Analysis of simple programs over different sets of primitives - A. J. Kfoury",186.6616538888,850.7740220739
1980,"POPL","Synchronous schemes and their decision problems - Zohar Manna Amir Pnueli",522.7091072672,328.7265686956
1980,"POPL","Qualified data flow problems - L. Howard Holley Barry K. Rosen",3994.1048022692,383.3308736935
1980,"POPL","Interprocedural data flow analysis in the presence of pointers, procedure variables, and label variables - William E. Weihl",3540.1894264048,261.2462495580
1980,"POPL","Prime subprogram parsing of a program - Robert E. Tarjan Jacobo Valdes",1092.2690183965,609.1666575662
1981,"POPL","Carrier arrays - P. Geoffrey Lowney",3939.2103329206,0.2253430421
1981,"POPL","Paths - Robert Cartwright Robert Hood Philip Matthews",3374.6038513500,136.8318246128
1981,"POPL","A program development tool - C. N. Alberga A. L. Brown G. B. Leeman M. Mikelsons M. N. Wegman",4676.2071220123,0.2285539504
1981,"POPL","Incremental evaluation for attribute grammars with application to syntax-directed editors - Alan Demers Thomas Reps Tim Teitelbaum",3386.9181633876,50.5175125751
1981,"POPL","Linear cost is sometimes quadratic - Barry K. Rosen",2404.2064512316,0.2292247312
1981,"POPL","Formal program testing - Robert Cartwright",2251.9855903764,170.4500855864
1981,"POPL","On the advantages of free choice - Daniel Lehmann Michael O. Rabin",0.2264558826,1882.2092200801
1981,"POPL","Axiomatic definitions of programming languages, II - Joseph Y. Halpern Albert R. Meyer",39.3514420266,1854.0842339361
1981,"POPL","Program verification based on denotation semantics - Wolfgang Polak",1811.4661568653,650.9695190974
1981,"POPL","Program logic without binding is decidable - V. R. Pratt",336.8488807877,1743.5867951750
1981,"POPL","The temporal logic of branching time - Mordechai Ben-Ari Zohar Manna Amir Pnueli",0.2273138859,2848.2083620769
1981,"POPL","Verification of attribute grammar - Takuya Katayama Yutaka Hoshino",656.2896604043,1620.1460155585
1981,"POPL","Modeling of problem domains for driving program development systems - J. Ramanathan C. J. Shubra",3400.2082132308,0.2274627319
1981,"POPL","Inferring types in Smalltalk - Norihisa Suzuki",2856.1236946598,17.3119813029
1981,"POPL","Program optimization and exception handling - John Hennessy",2298.2107595706,0.2249163921
1981,"POPL","Dependence graphs and compiler optimizations - D. J. Kuck R. H. Kuhn D. A. Padua B. Leasure M. Wolfe",3202.8266793106,248.6089966521
1981,"POPL","A precise inter-procedural data flow algorithm - Eugene M. Myers",1718.6569314149,650.7787445478
1981,"POPL","Program improvement by internal specialization - William L. Scherlis",2383.8283329175,4.6073430453
1981,"POPL","Programming primitives for database languages - Ashok K. Chandra",48.8529971945,3441.5826787682
1981,"POPL","Paging as a language processing task - Michael W. Condry",3994.2085798508,0.2270961119
1981,"POPL","Making the world safe for garbage collection - Susan Owicki",3306.2085769193,0.2270990435
1981,"POPL","<b>Forward</b> debate - Patricia C. Goldberg",97.2088587805,0.2268171822
1981,"POPL","Position paper on optimizing compilers - W. H. Harrison",0.2178379814,0.2178379814
1981,"POPL","Position paper on optimizing compilers - S. C. Johnson",0.2178379814,0.2178379814
1988,"POPL","Detecting equality of variables in programs - B. Alpern M. N. Wegman F. K. Zadeck",0.2178379814,0.2178379814
1988,"POPL","Global value numbers and redundant computations - B. K. Rosen M. N. Wegman F. K. Zadeck",0.2178379814,0.2178379814
1988,"POPL","Strictness analysis aids time analysis - P. Wadler",0.2178379814,0.2178379814
1988,"POPL","Integrating non-intering versions of programs - S. Horwitz J. Prins T. Reps",0.2178379814,0.2178379814
1988,"POPL","On the adequacy of program dependence graphs for representing programs - S. Horwitz J. Prins T. Reps",0.2178379814,0.2178379814
1988,"POPL","Stores and partial continuations as first-class objects in a language and its environment - G. F. Johnson D. Duggan",0.2178379814,0.2178379814
1988,"POPL","Sacrificing simplicity for convenience: Where do you draw the line? - J. H. Williams E. L. Wimmers",0.2178379814,0.2178379814
1988,"POPL","The theory and practice of first-class prompts - Mattias Felleisen",0.2178379814,0.2178379814
1988,"POPL","Towards fully abstract semantics for local variables - A. R. Meyer K. Sieber",0.2178379814,0.2178379814
1988,"POPL","Correct flow analysis in continuation semantics - M. Montenyohl M. Wand",0.2178379814,0.2178379814
1988,"POPL","Inductive methods for reasoning about abstract data types - S.J. Garland J. V. Guttag",0.2178379814,0.2178379814
1988,"POPL","Bisimulation can't be traced - B. Bloom S. Istrail A. R. Meyer",0.2178379814,0.2178379814
1988,"POPL","The essence of ML - J. C. Mitchell R. Harper",0.2178379814,0.2178379814
1988,"POPL","A compositional approach to superimposition - L. Boug&#233; N. Francez",0.2178379814,0.2178379814
1988,"POPL","A temporal fixpoint calculus - M. Y. Vardi",0.2178379814,0.2178379814
1988,"POPL","Efficient dataflow analysis of logic programs - S. K. Debray",0.2178379814,0.2178379814
1988,"POPL","Incremental data flow analysis via dominator and attribute update - M. D. Carroll B. G. Ryder",0.2178379814,0.2178379814
1988,"POPL","Lifetime analysis of dynamically allocated objects - C. Ruggieri T. P. Murtagh",0.2178379814,0.2178379814
1988,"POPL","Optimal code generation for expression trees: an application BURS theory - E. Pelegr&#237;-Llopart S. L. Graham",0.2178379814,0.2178379814
1988,"POPL","Compiler optimizations for asynchronous systolic array programs - M. Lam",0.2178379814,0.2178379814
1988,"POPL","Supernode partitioning - F. Irigoin R. Triolet",0.2178379814,0.2178379814
