Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
2001,"POPL","Combining subsumption and binary methods - J&#233;r&#244;me Vouillon",0.0483335597,352.3338543440,0.0483335597,352.3338543440,0.0483335598,0.0483335596,312.1917712031,352.3338543440,0.0483335597,0.0483335597
2001,"POPL","Verifying safety properties of concurrent Java programs using 3-valued logic - Eran Yahav",0.0483335600,141.3816668918,0.0483335598,141.3816668918,0.0483335596,0.0483335596,0.0483335598,141.3816668918,0.0483335596,0.0483335598
2001,"POPL","Colored local type inference - Martin Odersky Christoph Zenger Matthias Zenger",79.3918886461,0.0483335597,0.0483335614,0.0483335597,0.0483335601,29.1295962504,4734.0575998538,0.0483335597,0.0483335600,47.6142494825
2001,"POPL","Type-base flow analysis - Jakob Rehof Manuel F&#228;hndrich",0.0886062768,0.0483335597,0.0483335597,0.0483335597,4.4541783382,1848.7043627297,2263.2310129607,0.0483335597,0.0483335598,595.7635074895
2001,"POPL","Regular expression pattern matching for XML - Haruo Hosoya Benjamin Pierce",0.0483335599,0.0483335597,0.0483335598,0.0483335597,0.0483335598,0.0483335599,2387.7376853107,0.0483335597,127.9374583593,3169.4698570048
2001,"POPL","The size-change principle for program termination - Chin Soon Lee Neil D. Jones Amir M. Ben-Amram",0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593
2001,"POPL","An abstract Monte-Carlo method for the analysis of probabilistic programs - David Monniaux",614.0374248325,0.0483335597,0.0483335599,0.0483335597,0.0483335600,86.5290880479,0.0483335599,0.0483335597,643.8495991810,1677.7772221732
2001,"POPL","Efficient deductive methods for program analysis - Harald Ganzinger",129.1851114935,0.0483335597,0.0483335598,0.0483335597,15.0474394744,25.7548862319,117.4668107767,0.0483335597,0.0483335599,362.7874198181
1980,"POPL","Analysis of pointer rotation - Norihisa Suzuki",86.4347160943,0.0483335599,0.0483335598,0.0483335599,415.8089528462,0.0483335599,0.0483335598,0.0483335599,0.0483335599,1847.9013317340
1980,"POPL","Data types, parameters and type checking - Alan J. Demers James E. Donahue",0.0483335599,0.0483335596,0.0483335598,0.0483335596,3.3815168123,0.0483335598,977.0433050153,0.0483335596,0.0483335598,1084.7201788477
1980,"POPL","On specifying verifiers - V. R. Pratt",46.3314737196,0.0483335598,1483.0747546218,0.0483335598,0.0483335599,0.0483335598,0.0483335599,0.0483335598,111.5569071520,2097.2301987409
1980,"POPL","A case study in specifying the semantics of a programming language - Ravi Sethi",0.0483335598,0.0483335598,0.0483335598,0.0483335598,146.3601817610,0.0483335599,662.0129053250,0.0483335598,61.0702172869,2445.7500298617
1980,"POPL","Final data type specifications - Samuel Kamin",66.2155430102,0.0483335598,0.0483335599,0.0483335598,0.0483335599,0.0483335598,314.9006641549,0.0483335598,0.0483335599,2038.0287935095
1980,"POPL","Expressiveness of the operation set of a data abstraction - Deepak Kapur Srivas Mandayam",0.0483335599,0.0483335597,0.0483335599,0.0483335597,0.0483335599,0.0483335598,607.2662603475,0.0483335597,0.0483335599,4174.8304067674
1980,"POPL","On proving inductive properties of abstract data types - David R. Musser",0.0483335598,0.0483335599,0.0483335598,0.0483335599,0.0483335598,0.0483335596,47.5578194139,0.0483335599,0.0483335597,2746.5388477011
1980,"POPL","On the temporal analysis of fairness - Dov Gabbay Amir Pnueli Saharon Shelah Jonathan Stavi",122.3154414797,0.0483335597,275.1793728411,0.0483335597,0.0483335598,0.0483335598,0.0483335599,0.0483335597,0.0483335598,1857.6501863541
1980,"POPL","Sometime is sometimes not never - Leslie Lamport",593.6098032547,0.0483335595,349.3989189795,0.0483335595,0.0483335597,0.0483335598,0.0483335598,0.0483335595,0.0483335597,2985.1362784416
1980,"POPL","Propositional logics of programs - Rohit Parikh",0.0483335600,0.0483335597,0.0483335598,0.0483335597,0.0483335597,0.0483335597,0.0483335599,0.0483335597,0.0483335597,1846.0483335556
1980,"POPL","A dynamic logic of multiprocessing with incomplete information - John H. Reif Gary L. Peterson",96.6560066652,0.0483335598,903.3465918529,0.0483335598,0.0483335597,0.0483335598,0.0483335598,0.0483335598,0.0483335597,1911.1424021570
1980,"POPL","Axiomatic definitions of programming languages - Albert R. Meyer Joseph Y. Halpern",0.0483335599,0.0483335596,0.0483335597,0.0483335596,0.0483335597,0.0483335597,0.0483335599,0.0483335596,0.0483335598,3000.0483335558
1980,"POPL","A high-level approach to computer document formatting - Brian K. Reid",0.0483335602,0.0483335598,16.8487495795,0.0483335598,0.0483335599,0.0483335599,0.0483335600,0.0483335598,1296.2513011565,658.0449499383
1980,"POPL","Efficient algorithms for structural similarity of grammars - H. B. Hunt D. J. Rosenkrantz",0.0483335599,0.0483335597,0.0483335596,0.0483335597,0.0483335598,0.0483335599,0.0483335598,0.0483335597,0.0483335598,2007.0483335556
1980,"POPL","Theoretical and empirical studies on using program mutation to test the functional correctness of programs - Timothy A. Budd Richard A. DeMillo Richard J. Lipton Frederick G. Sayward",0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593,0.0483335593
1980,"POPL","Type-completeness as a language principle - Alan Demers James Donahue",0.0483335598,0.0483335596,0.0483335601,0.0483335596,23.8049116187,0.0483335601,890.8550508779,0.0483335596,0.0483335599,1356.4850381782
1980,"POPL","An indeterminate constructor for applicative programming - Daniel P. Friedman David S. Wise",0.0483335599,143.5257433287,64.5145780829,143.5257433287,0.0483335598,0.0483335599,0.0483335600,143.5257433287,0.0483335599,820.1498597252
1980,"POPL","Formal specification as a design tool - John Guttag J. J. Horning",0.0483335598,0.0483335597,1887.8585411455,0.0483335597,0.0483335599,0.0483335599,152.6731726310,0.0483335597,27.2587757189,1708.4028447392
1980,"POPL","Experience with an applicative string processing language - James H. Morris Eric Schmidt Philip Wadler",0.0483335598,0.0483335597,13.6647863430,0.0483335597,165.5492699913,0.0483335599,0.0483335599,0.0483335597,244.2854527013,2713.6938251991
1980,"POPL","An overview of the SUMMER programming language - Paul Klint",0.0483335598,42.0368002964,0.0483335600,42.0368002964,149.4863631112,0.0483335599,0.0483335599,42.0368002964,361.0789955437,1024.6142418098
1980,"POPL","Analysis of simple programs over different sets of primitives - A. J. Kfoury",0.0483335599,0.0483335597,0.0483335599,0.0483335597,0.0483335598,41.9804210137,0.0483335600,0.0483335597,0.0483335599,995.1162461012
1980,"POPL","Synchronous schemes and their decision problems - Zohar Manna Amir Pnueli",0.0483335599,41.4897085975,41.1405101855,41.4897085975,0.0483335599,72.2922675381,0.0483335600,41.4897085975,0.0483335599,613.3880978377
1980,"POPL","Qualified data flow problems - L. Howard Holley Barry K. Rosen",0.0483335599,0.0483335597,0.0483335599,0.0483335597,28.2976776451,2535.7123477509,0.0483335599,0.0483335597,0.0483335600,1813.1349752785
1980,"POPL","Interprocedural data flow analysis in the presence of pointers, procedure variables, and label variables - William E. Weihl",0.0483335599,0.0483335595,0.0483335598,0.0483335595,227.0830339036,2086.4161393130,0.0483335598,0.0483335595,0.0483335599,1487.6458274588
1980,"POPL","Prime subprogram parsing of a program - Robert E. Tarjan Jacobo Valdes",0.0483335599,70.9270351413,0.0483335598,70.9270351413,0.0483335598,736.6117000394,0.0483335598,70.9270351413,0.0483335598,751.8488623308
2001,"PLDI","Design and implementation of generics for the .NET Common language runtime - Andrew Kennedy Don Syme",0.0483335598,0.0483335598,0.0483335598,0.0483335598,2072.7752843509,0.0483335598,2354.4720367450,0.0483335598,264.8976795789,0.0483335599
2001,"PLDI","Dynamic software updating - Michael Hicks Jonathan T. Moore Scott Nettles",0.0483335598,0.0483335597,36.2754414691,0.0483335597,520.3549724165,0.0483335599,407.6829392568,0.0483335597,4023.6241887717,273.3041258804
2001,"PLDI","Composing high-performance memory allocators - Emery D. Berger Benjamin G. Zorn Kathryn S. McKinley",0.0483335598,0.0483335597,0.0483335599,0.0483335597,4671.9156215350,0.0483335598,0.0483335599,0.0483335597,39.3309247970,5.8984543429
2001,"PLDI","A parallel, real-time garbage collector - Perry Cheng Guy E. Blelloch",0.0483335599,0.0483335597,588.0384341020,0.0483335597,4948.0582330128,0.0483335599,0.0483335599,0.0483335597,0.0483335598,0.0483335600
2001,"PLDI","SafeTSA - Wolfram Amme Niall Dalton Jeffery von Ronne Michael Franz",0.0483335598,0.0483335598,0.0483335599,0.0483335598,367.7616761305,783.5610613947,372.1421146290,0.0483335598,2584.2558538292,37.5209618108
2001,"PLDI","Bytecode compression via profiled grammar rewriting - William S. Evans Christopher W. Fraser",0.0483335598,0.0483335600,0.0483335598,0.0483335600,221.8991562523,0.0483335600,0.0483335599,0.0483335600,2176.8316589792,843.4141854427
2001,"PLDI","Using annotations to reduce dynamic optimization time - Chandra Krintz Brad Calder",0.0483335597,0.0483335597,0.0483335598,0.0483335597,4105.7593922624,101.3317954842,0.0483335598,0.0483335597,683.3592261509,5.7429203375
2001,"PLDI","A framework for reducing the cost of instrumented code - Matthew Arnold Barbara G. Ryder",0.0483335598,0.0483335597,0.0483335599,0.0483335597,5088.7542706942,252.5323347158,0.0483335598,0.0483335597,59.8583952649,0.0483335599
2001,"PLDI","Timestamped whole program path representation and its applications - Youtao Zhang Rajiv Gupta",0.0483335599,0.0483335596,0.0483335598,0.0483335596,2487.2384892654,1781.3558697849,0.0483335598,0.0483335596,0.0483335600,21.5506416248
2001,"PLDI","Efficient representations and abstractions for quantifying and exploiting data reference locality - Trishul M. Chilimbi",0.0483335598,0.0483335596,0.0483335598,0.0483335596,5446.4956241016,161.1884596239,0.0483335598,0.0483335596,0.0483335599,131.4609169497
2001,"PLDI","Automatic predicate abstraction of C programs - Thomas Ball Rupak Majumdar Todd Millstein Sriram K. Rajamani",3500.0513385006,0.0483335597,21.2990815456,0.0483335597,109.1148990306,202.1506336243,0.0483335599,0.0483335597,148.7425147482,354.9315339050
2001,"PLDI","Related field analysis - Aneesh Aggarwal Keith H. Randall",364.6933775721,0.0483335596,0.0483335599,0.0483335596,1867.3962921982,182.0553309044,0.0483335600,0.0483335596,0.0483335600,0.0483335599
2001,"PLDI","Demand-driven pointer analysis - Nevin Heintze Olivier Tardieu",179.1857282605,0.0483335596,0.0483335597,0.0483335596,1276.8200269813,199.3938500739,0.0483335599,0.0483335596,0.0483335599,1885.7937289193
2001,"PLDI","The pointer assertion logic engine - Anders M&#248;ller Michael I. Schwartzbach",3015.7007511719,0.0483335597,0.0483335599,0.0483335597,651.9601632497,0.0483335599,192.8256939260,0.0483335597,78.8574188327,793.8976406142
2001,"PLDI","A unified framework for schedule and storage optimization - William Thies Fr&#233;d&#233;ric Vivien Jeffrey Sheldon Saman Amarasinghe",0.0483335600,0.0483335597,0.0483335598,0.0483335597,0.0483335600,3786.3166467068,0.0483335599,0.0483335597,0.0483335599,265.7800204080
2001,"PLDI","Optimal spilling for CISC machines with few registers - Andrew W. Appel Lal George",0.0483335599,268.0462873195,0.0483335598,268.0462873195,472.9017886108,3035.0975146398,0.0483335599,268.0462873195,0.0483335599,144.1518361448
2001,"PLDI","Ultra-fast aliasing analysis using CLA - Nevin Heintze Olivier Tardieu",0.0483335600,0.0483335597,0.0483335598,0.0483335597,2535.5106452187,760.1726062828,291.5127901878,0.0483335597,60.5512665645,489.4943595408
2001,"PLDI","Dynamic variables - David R. Hanson Todd A. Proebsting",0.0483335598,0.0483335597,11.2146499051,0.0483335597,151.5020436451,0.0483335598,271.0384091353,0.0483335597,2065.0739991370,315.4125659721
2001,"PLDI","Asynchronous exceptions in Haskell - Simon Marlow Simon Peyton Jones Andrew Moran John Reppy",0.0483335598,0.0483335598,3472.9570387492,0.0483335598,15.6087993163,0.0483335599,764.0538663716,0.0483335598,222.6240320698,100.9979312874
2001,"PLDI","Exact analysis of the cache behavior of nested loops - Siddhartha Chatterjee Erin Parker Philip J. Hanlon Alvin R. Lebeck",360.8478301974,0.0483335598,18.5674827622,0.0483335598,763.8056019007,4288.5390224478,0.0483335599,0.0483335598,0.0483335599,284.4817304864
2001,"PLDI","SPL - Jianxin Xiong Jeremy Johnson Robert Johnson David Padua",54.2990923080,0.0483335597,0.0483335598,0.0483335597,0.0483335598,2757.9711987475,0.0483335600,0.0483335597,796.3851236587,165.5379195205
2001,"PLDI","ESP - Sanjeev Kumar Yitzhak Mandelbaum Xiang Yu Kai Li",0.0483335598,0.0483335598,3372.0982244051,0.0483335598,724.5068128140,0.0483335599,0.0483335599,0.0483335598,1263.2815634206,24.3067335948
2001,"PLDI","Facile - Eric C. Schnarr Mark D. Hill James R. Larus",0.0483335598,0.0483335599,94.1701363519,0.0483335599,612.9031543945,370.4376789953,0.0483335598,0.0483335599,3660.6866067514,67.0440913009
2001,"PLDI","Incrementalized pointer and escape analysis - Fr&#233;d&#233;ric Vivien Martin Rinard",24.6179378972,0.0483335596,0.0483335599,0.0483335596,4448.6271829163,789.7249287060,0.0483335598,0.0483335596,0.0483335599,48.2232847154
2001,"PLDI","On the importance of points-to analysis and other memory disambiguation methods for C programs - Rakesh Ghiya Daniel Lavery David Sehr",0.0483335599,0.0483335596,0.0483335598,0.0483335596,4201.7990637461,653.7833063519,0.0483335600,0.0483335596,0.0483335599,129.5626305770
2001,"PLDI","Enforcing high-level protocols in low-level software - Robert DeLine Manuel F&#228;hndrich",320.4917887960,0.0483335597,641.9908552085,0.0483335597,2102.6518657805,0.0483335598,1011.5620387153,0.0483335597,1260.5451192943,0.0483335599
2001,"PLDI","Language support for regions - David Gay Alex Aiken",0.0483335600,0.0483335597,0.0483335598,0.0483335597,3469.3052033433,0.0483335599,610.1743109719,0.0483335597,0.0483335599,419.6654863596
2001,"PLDI","Principled scavenging - Stefan Monnier Bratin Saha Zhong Shao",0.0483335599,0.0483335598,0.0483335599,0.0483335598,1667.8565624607,0.0483335599,2775.4403794219,0.0483335598,0.0483335599,176.8480587919
2001,"PLDI","Java without the coffee breaks - David F. Bacon Clement R. Attanasio Han B. Lee V. T. Rajan Stephen Smith",0.0483335598,0.0483335597,492.8993496974,0.0483335597,5022.1973174178,0.0483335599,0.0483335598,0.0483335597,0.0483335598,0.0483335598
2001,"PLDI","Heap profiling for space-efficient Java - Ran Shaham Elliot K. Kolodner Mooly Sagiv",0.0483335600,0.0483335597,0.0483335598,0.0483335597,3724.9657377755,122.3541150559,11.5141586270,0.0483335597,0.0483335599,20.3593227764
2012,"PLDI","Compiling a high-level language for GPUs - Christophe Dubach Perry Cheng Rodric Rabbah David F. Bacon Stephen J. Fink",0.0483335598,0.0483335598,242.5873006498,0.0483335598,2494.9195384262,396.5296482427,0.0483335599,0.0483335598,1721.1568469160,0.0483335598
2012,"PLDI","Adaptive input-aware compilation for graphics engines - Mehrzad Samadi Amir Hormati Mojtaba Mehrara Janghaeng Lee Scott Mahlke",0.0483335598,0.0483335600,591.1723836058,0.0483335600,1106.5786583114,1512.7926141512,0.0483335597,0.0483335600,2526.6496781657,0.0483335597
2012,"PLDI","Diderot - Charisee Chiw Gordon Kindlmann John Reppy Lamont Samuels Nick Seltzer",89.5437978603,0.0483335598,18.2911023104,0.0483335598,0.0483335599,674.6250913499,281.7773231878,0.0483335598,3749.0043530858,0.0483335599
2012,"PLDI","Synthesising graphics card programs from DSLs - Luke Cartey Rune Lyngs&#248; Oege de Moor",612.9682815034,0.0483335597,190.8138233716,0.0483335597,0.0483335599,1499.8778835983,328.4142635843,0.0483335597,2216.7693322564,255.4464170404
2012,"PLDI","Parcae - Arun Raman Ayal Zaks Jae W. Lee David I. August",0.0483335597,0.0483335596,217.7527316835,0.0483335596,159.9282407437,193.0910780465,0.0483335597,0.0483335596,466.4212837617,0.0483335597
2012,"PLDI","JANUS - Omer Tripp Roman Manevich John Field Mooly Sagiv",825.2435813729,0.0483335597,3378.1917806492,0.0483335597,854.6497920708,289.2181402192,0.0483335599,0.0483335597,363.9383734826,0.0483335600
2012,"PLDI","Reagents - Aaron Turon",0.0483335600,0.0483335597,5175.1870723633,0.0483335597,560.7650673371,26.1734233998,365.0677711344,0.0483335597,0.0483335599,0.0483335599
2012,"PLDI","Proving acceptability properties of relaxed nondeterministic approximate programs - Michael Carbin Deokhwan Kim Sasa Misailovic Martin C. Rinard",4654.7136979139,0.0483335596,586.4623550469,0.0483335596,0.0483335599,0.0483335600,0.0483335599,0.0483335596,600.9689477143,0.0483335599
2012,"PLDI","Automated error diagnosis using abductive inference - Isil Dillig Thomas Dillig Alex Aiken",3565.3203790736,0.0483335596,0.0483335598,0.0483335596,0.0483335599,19.4655529708,0.0483335599,0.0483335596,1714.3590686309,0.0483335600
2012,"PLDI","Efficient state merging in symbolic execution - Volodymyr Kuznetsov Johannes Kinder Stefan Bucur George Candea",2375.8556961887,0.0483335596,0.0483335599,0.0483335596,0.0483335599,813.6527322158,0.0483335598,0.0483335596,3573.6365722707,0.0483335598
2012,"PLDI","Sound and precise analysis of parallel programs through schedule specialization - Jingyue Wu Yang Tang Gang Hu Heming Cui Junfeng Yang",344.9675304722,0.0483335597,803.9212610242,0.0483335597,713.9643176214,1245.1398842092,0.0483335598,0.0483335597,3477.2486744678,0.0483335598
2012,"PLDI","Parallelizing top-down interprocedural analyses - Aws Albarghouthi Rahul Kumar Aditya V. Nori Sriram K. Rajamani",3546.4651294368,0.0483335597,466.7226825657,0.0483335597,248.6964695818,770.2357326578,0.0483335597,0.0483335597,137.1216535526,0.0483335598
2012,"PLDI","And then there were none - David F. Bacon Perry Cheng Sunil Shukla",99.6164769822,0.0483335600,558.2377248189,0.0483335600,5008.2907988727,0.0483335600,0.0483335598,0.0483335600,0.0483335599,0.0483335599
2012,"PLDI","Design and implementation of sparse global analyses for C-like languages - Hakjoo Oh Kihong Heo Wonchan Lee Woosuk Lee Kwangkeun Yi",3085.2720697310,0.0483335597,0.0483335598,0.0483335597,894.7938080083,732.5163714331,0.0483335599,0.0483335597,56.6110850626,0.0483335599
2012,"PLDI","Fast and precise hybrid type inference for JavaScript - Brian Hackett Shu-yu Guo",38.2778317828,0.0483335596,0.0483335598,0.0483335596,1967.5920559062,0.0483335599,1194.8733259129,0.0483335596,2133.4501206332,0.0483335598
2012,"PLDI","Race detection for web applications - Boris Petrov Martin Vechev Manu Sridharan Julian Dolby",22.9634493415,0.0483335597,1855.2364057760,0.0483335597,0.0483335600,0.0483335599,0.0483335600,0.0483335597,4097.9451455571,0.0483335599
2012,"PLDI","Engage - Jeffrey Fischer Rupak Majumdar Shahram Esmaeilsabzali",231.1088527608,0.0483335597,1159.6585473253,0.0483335597,0.0483335599,0.0483335599,380.6881364049,0.0483335597,4366.7377977439,0.0483335598
2012,"PLDI","Type-directed completion of partial expressions - Daniel Perelman Sumit Gulwani Thomas Ball Dan Grossman",156.8476384510,0.0483335597,0.0483335598,0.0483335597,0.0483335600,0.0483335599,926.6076536688,0.0483335597,4054.6897085551,0.0483335600
2012,"PLDI","Self-stabilizing Java - Yong hun Eom Brian Demsky",1662.7002050051,0.0483335596,189.5355771825,0.0483335596,841.6795820322,308.3772670089,315.1238172870,0.0483335596,3391.8735528391,0.0483335599
2012,"PLDI","Type-directed automatic incrementalization - Yan Chen Joshua Dunfield Umut A. Acar",0.0483335599,0.0483335597,0.0483335599,0.0483335597,3040.6004822428,786.4654908291,936.8830461836,0.0483335597,1111.2443149790,0.0483335599
2012,"PLDI","Synchronising C/C++ and POWER - Susmit Sarkar Kayvan Memarian Scott Owens Mark Batty Peter Sewell Luc Maranget Jade Alglave Derek Williams",0.0483335600,0.0483335596,5646.1309039418,0.0483335596,0.0483335599,232.4355850038,0.0483335598,0.0483335596,117.5785117294,0.0483335598
2012,"PLDI","SuperC - Paul Gazzillo Robert Grimm",0.0483335600,0.0483335598,0.0483335600,0.0483335598,0.0483335599,38.0929896827,0.0483335599,0.0483335598,5444.5289823560,640.5230286356
2012,"PLDI","Test-case reduction for C compiler bugs - John Regehr Yang Chen Pascal Cuoq Eric Eide Chucky Ellison Xuejun Yang",57.4139619903,0.0483335596,0.0483335598,0.0483335596,0.0483335599,0.0483335599,0.0483335600,0.0483335596,5219.6827051246,0.0483335600
2012,"PLDI","The implicit calculus - Bruno C.d.S. Oliveira Tom Schrijvers Wontae Choi Wonchan Lee Kwangkeun Yi",166.1498804053,0.0483335598,0.0483335598,0.0483335598,0.0483335599,0.0483335598,4201.9467867093,0.0483335598,0.0483335599,0.0483335600
2012,"PLDI","A compiler framework for extracting superword level parallelism - Jun Liu Yuanrui Zhang Ohyoung Jang Wei Ding Mahmut Kandemir",24.9640969604,0.0483335598,41.0091300916,0.0483335598,304.8958832948,5184.6790405724,0.0483335599,0.0483335598,211.6935168751,0.0483335598
2012,"PLDI","Speculative separation for privatization and reductions - Nick P. Johnson Hanjun Kim Prakash Prabhu Ayal Zaks David I. August",38.5601099867,0.0483335596,572.1096514999,0.0483335596,3697.2384832769,1360.3934458026,0.0483335598,0.0483335596,103.9399772288,0.0483335598
2012,"PLDI","Dynamic trace-based analysis of vectorization potential of applications - Justin Holewinski Ragavendar Ramamurthi Mahesh Ravishankar Naznin Fauzia Louis-No&#235;l Pouchet Atanas Rountev P. Sadayappan",0.0483335599,713.4317639885,0.0483335600,713.4317639885,321.9115354188,1060.9885050748,0.0483335597,713.4317639885,271.0946688951,0.0483335597
2012,"PLDI","Verifying GPU kernels by test amplification - Alan Leung Manish Gupta Yuvraj Agarwal Rajesh Gupta Ranjit Jhala Sorin Lerner",798.8419854246,0.0483335597,1421.0528213797,0.0483335597,483.7899449059,321.0208077279,0.0483335598,0.0483335597,2742.5361083566,0.0483335598
2012,"PLDI","RockSalt - Greg Morrisett Gang Tan Joseph Tassarotti Jean-Baptiste Tristan Edward Gan",857.5705460359,0.0483335597,0.0483335600,0.0483335597,0.0483335598,0.0483335598,33.8993164576,0.0483335597,4100.2736717863,479.4497999550
2012,"PLDI","Synthesizing software verifiers from proof rules - Sergey Grebenshchikov Nuno P. Lopes Corneliu Popeea Andrey Rybalchenko",5261.3937201193,0.0483335597,53.7351282834,0.0483335597,0.0483335599,0.0483335599,15.0102181459,0.0483335597,54.7160780628,85.3865231831
2012,"PLDI","Concurrent data representation synthesis - Peter Hawkins Alex Aiken Kathleen Fisher Martin Rinard Mooly Sagiv",1079.1289266789,0.0483335597,2393.9044316036,0.0483335597,1305.5884565537,1075.0275153208,15.5923376376,0.0483335597,0.0483335599,0.0483335599
2012,"PLDI","Dynamic synthesis for relaxed memory models - Feng Liu Nayden Nedev Nedyalko Prisadnikov Martin Vechev Eran Yahav",856.6521552334,0.0483335597,3624.5835087724,0.0483335597,241.0359112669,0.0483335599,0.0483335597,0.0483335597,689.9217589620,0.0483335598
2012,"PLDI","Automated synthesis of symbolic instruction encodings from I/O samples - Patrice Godefroid Ankur Taly",1726.6703545740,0.0483335601,0.0483335598,0.0483335601,0.0483335598,0.0483335599,0.0483335597,0.0483335601,3811.4263125401,0.0483335599
2012,"PLDI","A dynamic program analysis to find floating-point accuracy problems - Florian Benz Andreas Hildebrandt Sebastian Hack",140.3167235117,0.0483335597,0.0483335598,0.0483335597,0.0483335599,526.1296558437,0.0483335599,0.0483335597,4298.6986213193,0.0483335599
2012,"PLDI","Deterministic parallelism via liquid effects - Ming Kawaguchi Patrick Rondon Alexander Bakst Ranjit Jhala",2648.6619029342,0.0483335596,748.0880392396,0.0483335596,590.5858016145,117.2610907743,1138.6448332324,0.0483335596,0.0483335599,0.0483335598
2012,"PLDI","Chimera - Dongyoon Lee Peter M. Chen Jason Flinn Satish Narayanasamy",0.0483335600,0.0483335596,1231.5835856987,0.0483335596,4213.4288849345,107.5809763366,0.0483335598,0.0483335596,749.5998872652,0.0483335598
