Year,Conference,Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99
2013,"POPL","The ramifications of sharing in data structures - Aquinas Hobor, Jules Villard",48.8243149812,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,6.1412259075,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,24.2490962675,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,32.8381612693,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.0226122465,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Complete instantiation-based interpolation - Nishant Totla, Thomas Wies",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.2633063175,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,21.9601165844,0.0150821344,0.0150821344,0.0150821344,1.1886237970,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.2772238092,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,8.0284297651,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.4778426737,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,55.1299170345,0.0150821344,5.7951970937,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Automatic detection of floating-point exceptions - Earl T. Barr, Thanh Vo, Vu Le, Zhendong Su",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,125.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Copatterns: programming infinite structures by observations - Andreas Abel, Brigitte Pientka, David Thibodeau, Anton Setzer",0.0150821344,0.0150821344,0.0150821344,21.5638221449,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.4962982507,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,13.3733870069,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.6299277184,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.0372920970,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,11.2790141959,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,52.7258335268,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Cache and I/O efficent functional algorithms - Guy E. Blelloch, Robert Harber",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,7.8151956490,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,66.0813313876,0.0150821344,0.0150821344,0.0150821344,0.0150821344,16.4482973793,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.1605605048,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,22.3659118765,0.0150821344,14.7878757761,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.4464023673,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","On the linear ranking problem for integer linear-constraint loops - Amir M. Ben-Amram, Samir Genaim",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.0515095999,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,12.5922970737,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,15.0388845995,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,26.5566309625,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,5.1999494197,3.6512211509,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Advanced automata minimization - Richard Mayr, Lorenzo Clemente",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.8647864523,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.1456291178,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,6.0303804985,0.0150821344,57.9701764330,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,29.0644381702,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2013,"POPL","Automating relatively complete verification of higher-order functional programs - Hiroshi Unno, Tachio Terauchi, Naoki Kobayashi",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.9171219967,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,5.0293695905,0.0150821344,0.0150821344,6.6955889693,1.2847904782,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,4.4123401290,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,30.6027496261,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,12.1636141509,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Presentation of the SIGPLAN distinguished achievement award to Sir Charles Antony Richard Hoare, FRS, FREng, FBCS; and interview - Andrew P. Black, Peter W. O'Hearn",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,7.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,7.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Probabilistic relational reasoning for differential privacy - Gilles Barthe, Boris Köpf, Federico Olmedo, Santiago Zanella Béguelin",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,6.4253888881,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,11.2197319175,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.5606760267,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,58.7253776184,0.0150821344,1.6718783202,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.5455347351,0.0150821344,0.0150821344,0.0150821344,19.0203791939,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.9516903751,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Access permission contracts for scripting languages - Phillip Heidegger, Annette Bieniusa, Peter Thiemann",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.2449722390,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,5.8668096981,0.0150821344,0.0150821344,1.3012225675,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.4220503313,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.5021920297,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.2069374727,83.5613906024,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Recursive proofs for inductive tree data-structures - Parthasarathy Madhusudan, Xiaokang Qiu, Andrei Stefanescu",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,25.3671319606,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,4.1069205682,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.4861191855,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,52.1001568232,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Symbolic finite state transducers: algorithms and applications - Margus Veanes, Pieter Hooimeijer, Benjamin Livshits, David Molnar, Nikolaj Bjorner",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,5.9857372003,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.0734273213,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.0259383866,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.5161901368,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.2922343340,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,4.9065168588,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,111.3055307028,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Constraints as control - Ali Sinan Köksal, Viktor Kuncak, Philippe Suter",5.6967345392,1.4000674468,0.0150821344,0.0150821344,1.8928927495,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,3.8376516836,0.0150821344,0.0150821344,0.0150821344,73.4701417558,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.5441804900,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,4.2869855812,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.1391262650,0.0150821344,0.0150821344,0.0150821344,0.0150821344,23.6510547199,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.2319861128,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Multiple facets for dynamic information flow - Thomas H. Austin, Cormac Flanagan",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.8175429832,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,2.3975595856,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,81.6023287257,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,7.2428972430,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Defining code-injection attacks - Donald Ray, Jay Ligatti",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.6771605991,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,60.3530036697,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
2012,"POPL","Deciding choreography realizability - Samik Basu, Tevfik Bultan, Meriem Ouederni",0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,5.7871174409,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,79.8114479437,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,1.0429678090,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,7.4187953439,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344,0.0150821344
