http://dl.acm.org/citation.cfm?id=1111037&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"POPL '06"
http://dl.acm.org/citation.cfm?id=1111542&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '06"
http://dl.acm.org/citation.cfm?id=1111583&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"MSP '05"
http://dl.acm.org/citation.cfm?id=1117696&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"eclipse '05"
http://dl.acm.org/citation.cfm?id=1119655&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOSD '06"
http://dl.acm.org/citation.cfm?id=1121992&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CGO '06"
http://dl.acm.org/citation.cfm?id=1122971&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPoPP '06"
http://dl.acm.org/citation.cfm?id=112629&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SETA1"
http://dl.acm.org/citation.cfm?id=1133956&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISMM '06"
http://dl.acm.org/citation.cfm?id=1133981&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '06"
http://dl.acm.org/citation.cfm?id=1134285&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE '06"
http://dl.acm.org/citation.cfm?id=113445&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '91"
http://dl.acm.org/citation.cfm?id=1134650&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LCTES '06"
http://dl.acm.org/citation.cfm?id=1134744&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLAS '06"
http://dl.acm.org/citation.cfm?id=1134760&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VEE '06"
http://dl.acm.org/citation.cfm?id=1137639&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EA '06"
http://dl.acm.org/citation.cfm?id=1138912&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WODA '06"
http://dl.acm.org/citation.cfm?id=1140335&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPDP '06"
http://dl.acm.org/citation.cfm?id=114054&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"APL '91"
http://dl.acm.org/citation.cfm?id=1141277&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '06"
http://dl.acm.org/citation.cfm?id=1146238&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISSTA '06"
http://dl.acm.org/citation.cfm?id=1146841&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DLS '05"
http://dl.acm.org/citation.cfm?id=1147403&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PADTAD '06"
http://dl.acm.org/citation.cfm?id=1148493&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SoftVis '06"
http://dl.acm.org/citation.cfm?id=1149453&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WikiSym '06"
http://dl.acm.org/citation.cfm?id=115865&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '91"
http://dl.acm.org/citation.cfm?id=1159789&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ERLANG '06"
http://dl.acm.org/citation.cfm?id=1159803&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICFP '06"
http://dl.acm.org/citation.cfm?id=1159842&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"Haskell '06"
http://dl.acm.org/citation.cfm?id=1159861&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WGP '06"
http://dl.acm.org/citation.cfm?id=1159876&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ML '06"
http://dl.acm.org/citation.cfm?id=1167473&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '06"
http://dl.acm.org/citation.cfm?id=1168054&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPPJ '06"
http://dl.acm.org/citation.cfm?id=1168857&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ASPLOS-XII"
http://dl.acm.org/citation.cfm?id=1173706&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"GPCE '06"
http://dl.acm.org/citation.cfm?id=1176617&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '06"
http://dl.acm.org/citation.cfm?id=1178597&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"MSPC '06"
http://dl.acm.org/citation.cfm?id=117954&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '91"
http://dl.acm.org/citation.cfm?id=1181775&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGSOFT '06/FSE-14"
http://dl.acm.org/citation.cfm?id=1185642&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGAda '06"
http://dl.acm.org/citation.cfm?id=1188835&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"eclipse '06"
http://dl.acm.org/citation.cfm?id=1190216&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"POPL '07"
http://dl.acm.org/citation.cfm?id=1190315&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TLDI '07"
http://dl.acm.org/citation.cfm?id=1218563&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOSD '07"
http://dl.acm.org/citation.cfm?id=122759&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PADD '91"
http://dl.acm.org/citation.cfm?id=12276&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGPLAN '86"
http://dl.acm.org/citation.cfm?id=1229375&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOM '07"
http://dl.acm.org/citation.cfm?id=1229428&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPoPP '07"
http://dl.acm.org/citation.cfm?id=1230136&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VMIL '07"
http://dl.acm.org/citation.cfm?id=1233833&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"FOAL '07"
http://dl.acm.org/citation.cfm?id=1233901&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ACP4IS '07"
http://dl.acm.org/citation.cfm?id=1238844&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"HOPL III"
http://dl.acm.org/citation.cfm?id=1244002&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '07"
http://dl.acm.org/citation.cfm?id=1244381&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '07"
http://dl.acm.org/citation.cfm?id=1248648&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DAMP '07"
http://dl.acm.org/citation.cfm?id=1248820&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE '07"
http://dl.acm.org/citation.cfm?id=1248821&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE COMPANION '07"
http://dl.acm.org/citation.cfm?id=1250734&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '07"
http://dl.acm.org/citation.cfm?id=125083&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGSOFT '91"
http://dl.acm.org/citation.cfm?id=1251535&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PASTE '07"
http://dl.acm.org/citation.cfm?id=1251974&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CGO '07"
http://dl.acm.org/citation.cfm?id=1254766&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LCTES '07"
http://dl.acm.org/citation.cfm?id=1254810&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VEE '07"
http://dl.acm.org/citation.cfm?id=1255329&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLAS '07"
http://dl.acm.org/citation.cfm?id=1255400&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DSAL '07"
http://dl.acm.org/citation.cfm?id=126551&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TRI-Ada '91"
http://dl.acm.org/citation.cfm?id=1268980&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EARLYASPECTS '07"
http://dl.acm.org/citation.cfm?id=1270242&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WODA '07"
http://dl.acm.org/citation.cfm?id=127056&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA/ECOOP '90"
http://dl.acm.org/citation.cfm?id=1273463&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISSTA '07"
http://dl.acm.org/citation.cfm?id=1273647&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PADTAD '07"
http://dl.acm.org/citation.cfm?id=1273920&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPDP '07"
http://dl.acm.org/citation.cfm?id=1289971&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"GPCE '07"
http://dl.acm.org/citation.cfm?id=1291151&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICFP '07"
http://dl.acm.org/citation.cfm?id=1291201&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"Haskell '07"
http://dl.acm.org/citation.cfm?id=1292520&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ERLANG '07"
http://dl.acm.org/citation.cfm?id=1292535&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ML '07"
http://dl.acm.org/citation.cfm?id=1292597&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLPV '07"
http://dl.acm.org/citation.cfm?id=1294325&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPPJ '07"
http://dl.acm.org/citation.cfm?id=1296907&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISMM '07"
http://dl.acm.org/citation.cfm?id=1296951&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WikiSym '07"
http://dl.acm.org/citation.cfm?id=1297027&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '07"
http://dl.acm.org/citation.cfm?id=1297081&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DLS '07"
http://dl.acm.org/citation.cfm?id=1297385&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CompFrame '07"
http://dl.acm.org/citation.cfm?id=1297846&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '07"
http://dl.acm.org/citation.cfm?id=130069&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '92"
http://dl.acm.org/citation.cfm?id=1315580&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGAda '07"
http://dl.acm.org/citation.cfm?id=1328279&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"eclipse '07"
http://dl.acm.org/citation.cfm?id=1328408&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '08"
http://dl.acm.org/citation.cfm?id=1328438&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"POPL '08"
http://dl.acm.org/citation.cfm?id=1345206&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPoPP '08"
http://dl.acm.org/citation.cfm?id=1346256&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VEE '08"
http://dl.acm.org/citation.cfm?id=1346281&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ASPLOS XIII"
http://dl.acm.org/citation.cfm?id=1353482&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOSD '08"
http://dl.acm.org/citation.cfm?id=1353522&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"MSPC '08"
http://dl.acm.org/citation.cfm?id=1356058&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CGO '08"
http://dl.acm.org/citation.cfm?id=1362702&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CUFP '07"
http://dl.acm.org/citation.cfm?id=1363686&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '08"
http://dl.acm.org/citation.cfm?id=1368088&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE '08"
http://dl.acm.org/citation.cfm?id=1370175&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE Companion '08"
http://dl.acm.org/citation.cfm?id=1370828&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EA '08"
http://dl.acm.org/citation.cfm?id=1375581&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '08"
http://dl.acm.org/citation.cfm?id=1375634&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISMM '08"
http://dl.acm.org/citation.cfm?id=1375657&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LCTES '08"
http://dl.acm.org/citation.cfm?id=1375696&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLAS '08"
http://dl.acm.org/citation.cfm?id=1389449&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPDP '08"
http://dl.acm.org/citation.cfm?id=1390630&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISSTA '08"
http://dl.acm.org/citation.cfm?id=1390841&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PADTAD '08"
http://dl.acm.org/citation.cfm?id=1394496&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"FOAL '08"
http://dl.acm.org/citation.cfm?id=1401827&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WODA '08"
http://dl.acm.org/citation.cfm?id=1404891&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ACP4IS '08"
http://dl.acm.org/citation.cfm?id=1404920&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOM '08"
http://dl.acm.org/citation.cfm?id=1404927&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DSAL '08"
http://dl.acm.org/citation.cfm?id=1404946&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EA '08"
http://dl.acm.org/citation.cfm?id=1408681&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DLS '08"
http://dl.acm.org/citation.cfm?id=1409720&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SoftVis '08"
http://dl.acm.org/citation.cfm?id=1411204&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICFP '08"
http://dl.acm.org/citation.cfm?id=1411260&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"FDPE '08"
http://dl.acm.org/citation.cfm?id=1411273&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ERLANG '08"
http://dl.acm.org/citation.cfm?id=1411286&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"Haskell '08"
http://dl.acm.org/citation.cfm?id=1411304&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ML '08"
http://dl.acm.org/citation.cfm?id=1411318&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"WGP '08"
http://dl.acm.org/citation.cfm?id=1411732&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPPJ '08"
http://dl.acm.org/citation.cfm?id=1413918&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AMDIT '08"
http://dl.acm.org/citation.cfm?id=141471&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LFP '92"
http://dl.acm.org/citation.cfm?id=1415472&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLoP '06"
http://dl.acm.org/citation.cfm?id=141936&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '92"
http://dl.acm.org/citation.cfm?id=142868&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SDE 5"
http://dl.acm.org/citation.cfm?id=143062&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE '92"
http://dl.acm.org/citation.cfm?id=143095&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '92"
http://dl.acm.org/citation.cfm?id=143165&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"POPL '92"
http://dl.acm.org/citation.cfm?id=143365&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ASPLOS-V"
http://dl.acm.org/citation.cfm?id=143557&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TRI-Ada '92"
http://dl.acm.org/citation.cfm?id=143559&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '92"
http://dl.acm.org/citation.cfm?id=143773&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '91"
http://dl.acm.org/citation.cfm?id=144045&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"APL '92"
http://dl.acm.org/citation.cfm?id=1449764&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA '08"
http://dl.acm.org/citation.cfm?id=1449814&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"OOPSLA Companion '08"
http://dl.acm.org/citation.cfm?id=1449913&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"GPCE '08"
http://dl.acm.org/citation.cfm?id=1453101&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGSOFT '08/FSE-16"
http://dl.acm.org/citation.cfm?id=1454474&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SIGAda '08"
http://dl.acm.org/citation.cfm?id=1456190&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CBHPC '08"
http://dl.acm.org/citation.cfm?id=1480881&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"POPL '09"
http://dl.acm.org/citation.cfm?id=1480945&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '09"
http://dl.acm.org/citation.cfm?id=1481839&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DAMP '09"
http://dl.acm.org/citation.cfm?id=1481848&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLPV '09"
http://dl.acm.org/citation.cfm?id=1481861&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TLDI '09"
http://dl.acm.org/citation.cfm?id=1490283&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"HotSWUp '08"
http://dl.acm.org/citation.cfm?id=149576&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TRI-Ada '92"
http://dl.acm.org/citation.cfm?id=149584&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"TRI-Ada '92"
http://dl.acm.org/citation.cfm?id=1504176&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPoPP '09"
http://dl.acm.org/citation.cfm?id=1507504&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VMIL '08"
http://dl.acm.org/citation.cfm?id=1508244&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ASPLOS '09"
http://dl.acm.org/citation.cfm?id=1508293&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"VEE '09"
http://dl.acm.org/citation.cfm?id=1509239&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOSD '09"
http://dl.acm.org/citation.cfm?id=1509276&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ACP4IS '09"
http://dl.acm.org/citation.cfm?id=1509297&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"AOM '09"
http://dl.acm.org/citation.cfm?id=1509307&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"DSAL '09"
http://dl.acm.org/citation.cfm?id=1509825&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EA '09"
http://dl.acm.org/citation.cfm?id=1509837&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"FOAL '09"
http://dl.acm.org/citation.cfm?id=1509847&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLATE '09"
http://dl.acm.org/citation.cfm?id=1512475&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PASTE '08"
http://dl.acm.org/citation.cfm?id=1512762&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LCSD '07"
http://dl.acm.org/citation.cfm?id=1529282&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"SAC '09"
http://dl.acm.org/citation.cfm?id=1529966&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LISP50"
http://dl.acm.org/citation.cfm?id=154183&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISSTA '93"
http://dl.acm.org/citation.cfm?id=1542431&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISMM '09"
http://dl.acm.org/citation.cfm?id=1542452&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"LCTES '09"
http://dl.acm.org/citation.cfm?id=1542476&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '09"
http://dl.acm.org/citation.cfm?id=1545006&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"CGO '09"
http://dl.acm.org/citation.cfm?id=154630&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PEPM '93"
http://dl.acm.org/citation.cfm?id=154766&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"HOPL-II"
http://dl.acm.org/citation.cfm?id=155090&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLDI '93"
http://dl.acm.org/citation.cfm?id=155332&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PPOPP '93"
http://dl.acm.org/citation.cfm?id=1554339&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"PLAS '09"
http://dl.acm.org/citation.cfm?id=1555001&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICSE '09"
http://dl.acm.org/citation.cfm?id=1557898&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"FTfJP '09"
http://dl.acm.org/citation.cfm?id=1562112&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"COP '09"
http://dl.acm.org/citation.cfm?id=1562860&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"RAM-SE '09"
http://dl.acm.org/citation.cfm?id=1562868&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ELW '09"
http://dl.acm.org/citation.cfm?id=1564597&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"EA '09"
http://dl.acm.org/citation.cfm?id=1565824&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ICOOOLPS '09"
http://dl.acm.org/citation.cfm?id=1572272&CFID=129340085&CFTOKEN=82758019&preflayout=flat,"ISSTA '09"
